Option Name,Asset Class Name,Name/Kind of Investment Item,Stock ID,ID_Type,Listed Country,Exchange Code,Ticker,Yahoo Ticker
HC Balanced - Class A Option,Listed Equity,3I GROUP PLC ORD,B1YW440,SEDOL,United Kingdom,LN,III,
HC Balanced - Class A Option,Listed Equity,3M CO COM,2595708,SEDOL,United States,US,MMM,
HC Balanced - Class A Option,Listed Equity,3PEAK INC-A,CNE1000042T2,ISIN,China,,,688536.SS
HC Balanced - Class A Option,Listed Equity,A P MOLLER - MAERSK A/S-CL A 'A'DKK1000,4253059,SEDOL,Denmark,DC,MAERSKA,
HC Balanced - Class A Option,Listed Equity,A2 MILK CO LTD ATM,BWSRTS7,SEDOL,Australia,AU,A2M,
HC Balanced - Class A Option,Listed Equity,AAC TECHNOLOGIES HOLDINGS IN,B85LKS1,SEDOL,Hong Kong,HK,2018,
HC Balanced - Class A Option,Listed Equity,AAK AB,BF2FPV3,SEDOL,Sweden,SS,AAK,
HC Balanced - Class A Option,Listed Equity,ABACUS GROUP,BQV4PB8,SEDOL,Australia,AU,ABG,
HC Balanced - Class A Option,Listed Equity,ABACUS STORAGE KING,BQYLGZ7,SEDOL,Australia,AU,ASK,
HC Balanced - Class A Option,Listed Equity,ABB LTD-ZUERICH,7108899,SEDOL,Switzerland,SW,ABBN,
HC Balanced - Class A Option,Listed Equity,ABBOTT LABORATORIES COM NPV,2002305,SEDOL,United States,US,ABT,
HC Balanced - Class A Option,Listed Equity,ABBVIE INC,B92SR70,SEDOL,United States,US,ABBV,
HC Balanced - Class A Option,Listed Equity,ABIOMED INC - CVR,BQBG6P5,SEDOL,,,,
HC Balanced - Class A Option,Listed Equity,ABN AMRO GROUP NV-CVA/W/I ABN,BYQP136,SEDOL,Netherlands,NA,ABN,
HC Balanced - Class A Option,Listed Equity,ABSA GROUP LTD,BFX05H3,SEDOL,South Africa,SJ,ABG,
HC Balanced - Class A Option,Listed Equity,ABS-CBN BROADCASTING-DEP SHS PDR EACH RE,6177533,SEDOL,Philippines,PM,ABSP,
HC Balanced - Class A Option,Listed Equity,ABU DHABI COMMERCIAL BANK ADCB,6545464,SEDOL,United Arab Emirates,UH,ADCB,
HC Balanced - Class A Option,Listed Equity,ACCENT GROUP LTD,BD20RS5,SEDOL,Australia,AU,AX1,
HC Balanced - Class A Option,Listed Equity,ACCENTURE PLC-CL A,B4BNMY3,SEDOL,United States,US,ACN,
HC Balanced - Class A Option,Listed Equity,ACCIONA S.A. SHS,5579107,SEDOL,Spain,SM,ANA,
HC Balanced - Class A Option,Listed Equity,ACCOR S A,5852842,SEDOL,France,FP,AC,
HC Balanced - Class A Option,Listed Equity,ACCTON TECH CORP SHS,6005214,SEDOL,Taiwan,TT (Taiwan Stock Exchange),2345,
HC Balanced - Class A Option,Listed Equity,ACS ACTIVIDADES CONS Y SERV ORD,B01FLQ6,SEDOL,Spain,SM,ACS,
HC Balanced - Class A Option,Listed Equity,ADAIRS LTD ADH,BYYT7Q5,SEDOL,Australia,AU,ADH,
HC Balanced - Class A Option,Listed Equity,ADDTECH AB-B SHARES,BLN8T44,SEDOL,Sweden,SS,ADDTB,
HC Balanced - Class A Option,Listed Equity,ADIDAS AG NPV,4031976,SEDOL,Germany,GR,ADS,
HC Balanced - Class A Option,Listed Equity,ADMIRAL GROUP PLC ORD GBP0.001,B02J639,SEDOL,United Kingdom,LN,ADM,
HC Balanced - Class A Option,Listed Equity,ADOBE INC,2008154,SEDOL,United States,US,ADBE,
HC Balanced - Class A Option,Listed Equity,ADP EUR3,B164FY1,SEDOL,France,FP,ADP,
HC Balanced - Class A Option,Listed Equity,ADRIATIC METALS PLC-CDI,BD215T5,SEDOL,Australia,AU,ADT,
HC Balanced - Class A Option,Listed Equity,ADVANCED DRAINAGE SYSTEMS IN WMS,BP7RS59,SEDOL,United States,US,WMS,
HC Balanced - Class A Option,Listed Equity,ADVANCED INFO SERVICE-FOR RG,6412591,SEDOL,Thailand,TB,ADVANC/F,
HC Balanced - Class A Option,Listed Equity,ADVANCED MICRO DEVICES COM,2007849,SEDOL,United States,US,AMD,
HC Balanced - Class A Option,Listed Equity,ADVANCED MICRO-FABRICATION-A,BK71F66,SEDOL,China,C1,688012,
HC Balanced - Class A Option,Listed Equity,ADVANTEST CORP ORD,6870490,SEDOL,Japan,JP,6857,
HC Balanced - Class A Option,Listed Equity,ADYEN NV ADYEN,BZ1HM42,SEDOL,Netherlands,NA,ADYEN,
HC Balanced - Class A Option,Listed Equity,AEGON LTD,BPH0Y27,SEDOL,Netherlands,NA,AGN,
HC Balanced - Class A Option,Listed Equity,AENA SME SA,BVRZ8L1,SEDOL,,,,
HC Balanced - Class A Option,Listed Equity,AEON CO LTD,6480048,SEDOL,Japan,JP,8267,
HC Balanced - Class A Option,Listed Equity,AERCAP HOLDINGS NV EUR0.01,B1HHKD3,SEDOL,United States,US,AER,
HC Balanced - Class A Option,Listed Equity,AEROFLOT-RUSSIAN AIRLINES RUB1(USD),B58X588,SEDOL,Russia,RM,AFLT,
HC Balanced - Class A Option,Listed Equity,AES CORP COM,2002479,SEDOL,United States,US,AES,
HC Balanced - Class A Option,Listed Equity,AET AND D HOLDINGS,583032S,SEDOL,,,,
HC Balanced - Class A Option,Listed Equity,AFK SISTEMA-REG S SPONS GDR,B05N809,SEDOL,,,,
HC Balanced - Class A Option,Listed Equity,AFLAC INC,2026361,SEDOL,United States,US,AFL,
HC Balanced - Class A Option,Listed Equity,AGC INC,6055208,SEDOL,Japan,JP,5201,
HC Balanced - Class A Option,Listed Equity,AGEAS,B86S2N0,SEDOL,United Kingdom,IX,AGSB,
HC Balanced - Class A Option,Listed Equity,AGILENT TECHNOLOGIES I COM,2520153,SEDOL,United States,US,A,
HC Balanced - Class A Option,Listed Equity,AGL ENERGY LTD,BSS7GP5,SEDOL,Australia,AU,AGL,
HC Balanced - Class A Option,Listed Equity,AGNICO EAGLE MINES LTD,2009823,SEDOL,Canada,CN,AEM,
HC Balanced - Class A Option,Listed Equity,AIA GROUP LTD USD1.00,B4TX8S1,SEDOL,Hong Kong,HK,1299,
HC Balanced - Class A Option,Listed Equity,AIB GROUP PLC,BF0L353,SEDOL,Ireland,ID,AIBG,
HC Balanced - Class A Option,Listed Equity,AICHI FINANCIAL GROUP INC,BP29PF9,SEDOL,Japan,JP,7389,
HC Balanced - Class A Option,Listed Equity,AINSWORTH GAME TECHNOLOGY LT NPV,6427829,SEDOL,Australia,AU,AGI,
HC Balanced - Class A Option,Listed Equity,AIR CANADA AC,BSDHYK1,SEDOL,Canada,CN,AC,
HC Balanced - Class A Option,Listed Equity,AIR LIQUIDE SA,B1YXBJ7,SEDOL,France,FP,AI,
HC Balanced - Class A Option,Listed Equity,AIR NEW ZEALAND LTD NPV,6426569,SEDOL,Australia,AU,AIZ,
HC Balanced - Class A Option,Listed Equity,AIR PRODS & CHEMS INC COM,2011602,SEDOL,United States,US,APD,
HC Balanced - Class A Option,Listed Equity,AIRBNB INC,BMGYYH4,SEDOL,United States,US,ABNB,
HC Balanced - Class A Option,Listed Equity,AISIN CORP,6010702,SEDOL,Japan,JP,7259,
HC Balanced - Class A Option,Listed Equity,AITKEN SPENCE PLC SPEN,6009391,SEDOL,Sri Lanka,SL,SPEN,
HC Balanced - Class A Option,Listed Equity,AJINOMOTO INC COM,6010906,SEDOL,Japan,JP,2802,
HC Balanced - Class A Option,Listed Equity,AK TRANSNEFT PJSC,B59NHY7,SEDOL,Russia,RM,TRNFP,
HC Balanced - Class A Option,Listed Equity,AKAMAI TECHNOLOGIES COM STK USD0.01,2507457,SEDOL,United States,US,AKAM,
HC Balanced - Class A Option,Listed Equity,AKER BP ASA,B1L95G3,SEDOL,Belgium,NO,AKRBP,
HC Balanced - Class A Option,Listed Equity,AKZO NOBEL,BJ2KSG2,SEDOL,Netherlands,NA,AKZA,
HC Balanced - Class A Option,Listed Equity,ALBEMARLE CORP,2046853,SEDOL,United States,US,ALB,
HC Balanced - Class A Option,Listed Equity,ALBERTSONS COS INC - CLASS A,BYNQ369,SEDOL,United States,US,ACI,
HC Balanced - Class A Option,Listed Equity,ALCOA CORP,BYNF418,SEDOL,United States,US,AA,
HC Balanced - Class A Option,Listed Equity,ALCOA CORP-CDI,BSY2LN7,SEDOL,Australia,AU,AAI,
HC Balanced - Class A Option,Listed Equity,ALCON INC,BJT1GR5,SEDOL,Switzerland,SW,ALC,
HC Balanced - Class A Option,Listed Equity,ALDAR PROPERTIES PJSC ALDAR,B0LX3Y2,SEDOL,United Arab Emirates,UH,ALDAR,
HC Balanced - Class A Option,Listed Equity,ALEXANDRIA REAL ESTATE EQUIT COM STK USD,2009210,SEDOL,United States,US,ARE,
HC Balanced - Class A Option,Listed Equity,ALFA LAVAL AB,7332687,SEDOL,Sweden,SS,ALFA,
HC Balanced - Class A Option,Listed Equity,ALIBABA GROUP HOLDING LTD,BK6YZP5,SEDOL,Hong Kong,HK,9988,
HC Balanced - Class A Option,Listed Equity,ALIBABA GROUP HOLDING-SP ADR,BP41ZD1,SEDOL,United States,US,BABA,
HC Balanced - Class A Option,Listed Equity,ALIGN TECHNOLOGY INC COM USD0.0001,2679204,SEDOL,United States,US,ALGN,
HC Balanced - Class A Option,Listed Equity,ALIMENTATION COUCHE-TARD INC,BL56KN2,SEDOL,Canada,CN,ATD,
HC Balanced - Class A Option,Listed Equity,ALLEGION PLC CIM USD0.01 'WI',BFRT3W7,SEDOL,United States,US,ALLE,
HC Balanced - Class A Option,Listed Equity,ALLFUNDS GROUP PLC,BNTJ354,SEDOL,Netherlands,NA,ALLFG,
HC Balanced - Class A Option,Listed Equity,ALLIANT ENERGY CORP COM,2973821,SEDOL,United States,US,LNT,
HC Balanced - Class A Option,Listed Equity,ALLIANZ SE-REG,5231485,SEDOL,Germany,GR,ALV,
HC Balanced - Class A Option,Listed Equity,ALLSTATE CORP COM,2019952,SEDOL,United States,US,ALL,
HC Balanced - Class A Option,Listed Equity,ALLY FINANCIAL INC ALLY,B72XK05,SEDOL,United States,US,ALLY,
HC Balanced - Class A Option,Listed Equity,ALNYLAM PHARMACEUTICALS INC COM USD0.01,B00FWN1,SEDOL,United States,US,ALNY,
HC Balanced - Class A Option,Listed Equity,ALPHA HPA LTD,BH0K666,SEDOL,Australia,AU,A4N,
HC Balanced - Class A Option,Listed Equity,ALPHA METALLURGICAL RESOURCE,BMFND53,SEDOL,United States,US,AMR,
HC Balanced - Class A Option,Listed Equity,ALPHABET INC-CL A,BYVY8G0,SEDOL,United States,US,GOOGL,
HC Balanced - Class A Option,Listed Equity,ALPHABET INC-CL C,BYY88Y7,SEDOL,United States,US,GOOG,
HC Balanced - Class A Option,Listed Equity,ALS LTD,B86SZR5,SEDOL,Australia,AU,ALQ,
HC Balanced - Class A Option,Listed Equity,ALSTOM,B0DJ8Q5,SEDOL,France,FP,ALO,
HC Balanced - Class A Option,Listed Equity,ALSTOM SA-SCRIP,BMY8SG5,SEDOL,,,,
HC Balanced - Class A Option,Listed Equity,ALTAGAS LTD COM NPV,B43WJC5,SEDOL,Canada,CN,ALA,
HC Balanced - Class A Option,Listed Equity,ALTIUS MINERALS CORPORATION COM NPV,2122355,SEDOL,Canada,CN,ALS,
HC Balanced - Class A Option,Listed Equity,ALTRIA GROUP INC,2692632,SEDOL,United States,US,MO,
HC Balanced - Class A Option,Listed Equity,ALUMINUM CORP OF CHINA LTD,BP3R4D3,SEDOL,China,C1,601600,
HC Balanced - Class A Option,Listed Equity,AMADEUS IT GROUP SA,B3MSM28,SEDOL,Spain,SM,AMS,
HC Balanced - Class A Option,Listed Equity,AMAERO INTERNATIONAL LTD,BKRQJZ8,SEDOL,Australia,AU,3DA,
HC Balanced - Class A Option,Listed Equity,AMAZON COM INC COM,2000019,SEDOL,United States,US,AMZN,
HC Balanced - Class A Option,Listed Equity,AMCOR PLC,BJ1F307,SEDOL,United States,US,AMCR,
HC Balanced - Class A Option,Listed Equity,AMCOR PLC-CDI,6066608,SEDOL,Australia,AU,AMC,
HC Balanced - Class A Option,Listed Equity,AMERADA HESS CORP COM,2023748,SEDOL,United States,UA,HES,
HC Balanced - Class A Option,Listed Equity,AMEREN CORP COM,2050832,SEDOL,United States,US,AEE,
HC Balanced - Class A Option,Listed Equity,AMERICA MOVIL SAB DE C-SER B,BMVRB77,SEDOL,Mexico,MM,AMXB,
HC Balanced - Class A Option,Listed Equity,AMERICA MOVIL SAB DE CV,BNHN4P5,SEDOL,United States,US,AMX,
HC Balanced - Class A Option,Listed Equity,AMERICAN AIRLINES GROUP INC COM USD1,BCV7KT2,SEDOL,United States,US,AAL,
HC Balanced - Class A Option,Listed Equity,AMERICAN ELEC PWR INC COM,2026242,SEDOL,United States,US,AEP,
HC Balanced - Class A Option,Listed Equity,AMERICAN EXPRESS CO COM,2026082,SEDOL,United States,US,AXP,
HC Balanced - Class A Option,Listed Equity,AMERICAN FINL GROUP IN COM,2134532,SEDOL,United States,US,AFG,
HC Balanced - Class A Option,Listed Equity,AMERICAN HOMES 4 RENT- A AMERICAN HOMES,BCF5RR9,SEDOL,United States,US,AMH,
HC Balanced - Class A Option,Listed Equity,AMERICAN INTL GROUP IN COM,2027342,SEDOL,United States,US,AIG,
HC Balanced - Class A Option,Listed Equity,AMERICAN TOWER CORP COM NEW USD0.01,B7FBFL2,SEDOL,United States,US,AMT,
HC Balanced - Class A Option,Listed Equity,AMERICAN WATER WORKS CO INC COM STK USD0,B2R3PV1,SEDOL,United States,US,AWK,
HC Balanced - Class A Option,Listed Equity,AMERIPRISE FINANCIAL INC COM,B0J7D57,SEDOL,United States,US,AMP,
HC Balanced - Class A Option,Listed Equity,AMETEK INC COM USD0.01,2089212,SEDOL,United States,US,AME,
HC Balanced - Class A Option,Listed Equity,AMGEN INC COM,2023607,SEDOL,United States,US,AMGN,
HC Balanced - Class A Option,Listed Equity,AMOREPACIFIC CORP,B15SK50,SEDOL,South Korea,KS,090430,
HC Balanced - Class A Option,Listed Equity,AMOTIV LTD,BQH8HH4,SEDOL,Australia,AU,AOV,
HC Balanced - Class A Option,Listed Equity,AMP LIMITED,6709958,SEDOL,Australia,AU,AMP,
HC Balanced - Class A Option,Listed Equity,AMPHENOL CORP-CL A CL A,2145084,SEDOL,United States,US,APH,
HC Balanced - Class A Option,Listed Equity,AMPLIFON SPA EUR0.02,B14NJ71,SEDOL,Italy,IM,AMP,
HC Balanced - Class A Option,Listed Equity,AMPLITUDE ENERGY LTD,AU0000361909,ISIN,Australia,,,AEL.AX
HC Balanced - Class A Option,Listed Equity,AMPOL LTD,BM91201,SEDOL,Australia,AU,ALD,
HC Balanced - Class A Option,Listed Equity,AMS-OSRAM AG,BQPGGN9,SEDOL,Switzerland,SW,AMS,
HC Balanced - Class A Option,Listed Equity,AMUNDI SA AMUN,BYZR014,SEDOL,France,FP,AMUN,
HC Balanced - Class A Option,Listed Equity,ANA HOLDINGS INC,6014908,SEDOL,Japan,JP,9202,
HC Balanced - Class A Option,Listed Equity,ANALOG DEVICES INC COM,2032067,SEDOL,United States,US,ADI,
HC Balanced - Class A Option,Listed Equity,ANGLO AMERICAN PLATINUM LTD,6761000,SEDOL,South Africa,SJ,VAL,
HC Balanced - Class A Option,Listed Equity,ANGLO AMERICAN PLC,B1XZS82,SEDOL,,,,
HC Balanced - Class A Option,Listed Equity,ANHEUSER-BUSCH INBEV SA/NV,BYYHL23,SEDOL,Belgium,BB,ABI,
HC Balanced - Class A Option,Listed Equity,ANHUI CONCH CEMENT CO LTD-A,BP3R2Z1,SEDOL,China,C1,600585,
HC Balanced - Class A Option,Listed Equity,ANHUI KOUZI DISTILLERY CO -A,BYQDNL2,SEDOL,China,C1,603589,
HC Balanced - Class A Option,Listed Equity,ANHUI YINGJIA DISTILLERY C-A,BYV1VH3,SEDOL,China,C1,603198,
HC Balanced - Class A Option,Listed Equity,ANHUI ZHONGDING SEALING PA-A,BD5CL31,SEDOL,China,C2,000887,
HC Balanced - Class A Option,Listed Equity,ANKER INNOVATIONS TECHNOLO-A,BNR4MR6,SEDOL,China,C2,300866,
HC Balanced - Class A Option,Listed Equity,ANNALY CAPITAL MANAGEMENT IN,BPMQ7X2,SEDOL,United States,US,NLY,
HC Balanced - Class A Option,Listed Equity,ANSELL LTD ORD,6286611,SEDOL,Australia,AU,ANN,
HC Balanced - Class A Option,Listed Equity,ANSYS INC COM USD0.01,2045623,SEDOL,United Kingdom,TQ,ANSSN,
HC Balanced - Class A Option,Listed Equity,ANTA SPORTS PRODUCTS LTD,B1YVKN8,SEDOL,Hong Kong,HK,2020,
HC Balanced - Class A Option,Listed Equity,ANTOFAGASTA PLC,45614,SEDOL,United Kingdom,LN,ANTO,
HC Balanced - Class A Option,Listed Equity,ANZ Bank,AU000000ANZ3,ISIN,Australia,,,ANZ.AX
HC Balanced - Class A Option,Listed Equity,AON PLC,BLP1HW5,SEDOL,United States,US,AON,
HC Balanced - Class A Option,Listed Equity,AP MOELLER-MAERSK A/S-B,4253048,SEDOL,Denmark,DC,MAERSKB,
HC Balanced - Class A Option,Listed Equity,APA CORP,BNNF1C1,SEDOL,United States,US,APA,
HC Balanced - Class A Option,Listed Equity,APA GROUP NPV,B931078,SEDOL,,,,
HC Balanced - Class A Option,Listed Equity,APOLLO GLOBAL MANAGEMENT INC,BN44JF6,SEDOL,United States,US,APO,
HC Balanced - Class A Option,Listed Equity,APOLLO HOSPITALS ENTERPRISE LTD,6273583,SEDOL,India,IN,APHS,
HC Balanced - Class A Option,Listed Equity,APPLE INC,2046251,SEDOL,United States,US,AAPL,
HC Balanced - Class A Option,Listed Equity,APPLIED MATLS INC COM,2046552,SEDOL,United States,US,AMAT,
HC Balanced - Class A Option,Listed Equity,APPLOVIN CORP-CLASS A,BMV3LG4,SEDOL,United States,US,APP,
HC Balanced - Class A Option,Listed Equity,APTIV HOLDINGS LTD,JE00BTDN8H13,ISIN,United States,,,APTV
HC Balanced - Class A Option,Listed Equity,ARB CORPORATION LIMITED NPV,BWV03W5,SEDOL,Australia,AU,ARB,
HC Balanced - Class A Option,Listed Equity,ARC RESOURCES LTD COM NPV,B6463M8,SEDOL,Canada,CN,ARX,
HC Balanced - Class A Option,Listed Equity,ARCA CONTINENTAL SAB DE CV,2823885,SEDOL,Mexico,MM,AC*,
HC Balanced - Class A Option,Listed Equity,ARCADIS NV EUR0.05,5769209,SEDOL,Netherlands,NA,ARCAD,
HC Balanced - Class A Option,Listed Equity,ARCADIUM LITHIUM PLC-CDI,BS715X9,SEDOL,,,,
HC Balanced - Class A Option,Listed Equity,ARCH CAPITAL GROUP LTD COM USD0.01,2740542,SEDOL,United States,US,ACGL,
HC Balanced - Class A Option,Listed Equity,ARCH RESOURCES INC,BLB8B95,SEDOL,,,,
HC Balanced - Class A Option,Listed Equity,ARCHER DANIELS MIDLAND COM,2047317,SEDOL,United States,US,ADM,
HC Balanced - Class A Option,Listed Equity,ARENA REIT,B99K263,SEDOL,Australia,AU,ARF,
HC Balanced - Class A Option,Listed Equity,ARES MANAGEMENT CORP,BF14BT1,SEDOL,United States,US,ARES,
HC Balanced - Class A Option,Listed Equity,ARGENX SE ARGX,BNHKYX4,SEDOL,Belgium,BB,ARGX,
HC Balanced - Class A Option,Listed Equity,ARISTA NETWORKS INC,US0404132054,ISIN,United States,,,ANET
HC Balanced - Class A Option,Listed Equity,ARISTOCRAT LEISURE LTD,6253983,SEDOL,Australia,AU,ALL,
HC Balanced - Class A Option,Listed Equity,ARKEMA EUR10,B0Z5YZ2,SEDOL,France,FP,AKE,
HC Balanced - Class A Option,Listed Equity,ARTHUR J GALLAGHER & CO COM,2359506,SEDOL,United States,US,AJG,
HC Balanced - Class A Option,Listed Equity,ASAHI GROUP HOLDINGS LTD,6054409,SEDOL,Japan,JP,2502,
HC Balanced - Class A Option,Listed Equity,ASAHI KASEI CORP ORD,6054603,SEDOL,Japan,JP,3407,
HC Balanced - Class A Option,Listed Equity,ASANA INC - CL A,BLFDQC4,SEDOL,United States,US,ASAN,
HC Balanced - Class A Option,Listed Equity,ASE TECHNOLOGY HOLDINGS CO LTD,BFXZDY1,SEDOL,Taiwan,TT (Taiwan Stock Exchange),3711,
HC Balanced - Class A Option,Listed Equity,ASHTEAD GROUP PLC ORD GBP0.10,53673,SEDOL,United Kingdom,LN,AHT,
HC Balanced - Class A Option,Listed Equity,ASICS CORP,6057378,SEDOL,Japan,JP,7936,
HC Balanced - Class A Option,Listed Equity,ASM INTERNATIONAL NV COM,5165294,SEDOL,Netherlands,NA,ASM,
HC Balanced - Class A Option,Listed Equity,ASML HOLDING NV,B929F46,SEDOL,Netherlands,NA,ASML,
HC Balanced - Class A Option,Listed Equity,ASMPT LTD,6002453,SEDOL,Hong Kong,HK,522,
HC Balanced - Class A Option,Listed Equity,ASOS PLC ORD GBP0.035,3092725,SEDOL,United Kingdom,LN,ASC,
HC Balanced - Class A Option,Listed Equity,ASPEN TECHNOLOGY INC,BP2V812,SEDOL,,,,
HC Balanced - Class A Option,Listed Equity,ASR NEDERLAND NV-W/I,BD9PNF2,SEDOL,Netherlands,NA,ASRNL,
HC Balanced - Class A Option,Listed Equity,ASSA ABLOY AB-B,BYPC1T4,SEDOL,Sweden,SS,ASSAB,
HC Balanced - Class A Option,Listed Equity,ASSICURAZIONI GENERALI,4056719,SEDOL,Italy,IM,G,
HC Balanced - Class A Option,Listed Equity,ASSOCIATED BRITISH FOODS PLC,673123,SEDOL,United Kingdom,LN,ABF,
HC Balanced - Class A Option,Listed Equity,ASSURANT INC COM USD0.01,2331430,SEDOL,United States,US,AIZ,
HC Balanced - Class A Option,Listed Equity,ASTELLAS PHARMA INC SHS,6985383,SEDOL,Japan,JP,4503,
HC Balanced - Class A Option,Listed Equity,ASTRAZENECA PLC,989529,SEDOL,United Kingdom,LN,AZN,
HC Balanced - Class A Option,Listed Equity,ASUSTEK COMPUTER INC ORD,6051046,SEDOL,Taiwan,TT (Taiwan Stock Exchange),2357,
HC Balanced - Class A Option,Listed Equity,ASYMCHEM LABORATORIES TIAN-A,BD6V5C4,SEDOL,China,C2,002821,
HC Balanced - Class A Option,Listed Equity,AT&T INC,2831811,SEDOL,United States,US,T,
HC Balanced - Class A Option,Listed Equity,ATLANTA BRAVES HOLDINGS IN-C,BRF2GD4,SEDOL,United States,US,BATRK,
HC Balanced - Class A Option,Listed Equity,Atlas Arteria,BZ03TZ1,SEDOL,Australia,AU,ALX,
HC Balanced - Class A Option,Listed Equity,ATLAS COPCO AB-A SHS,BLDBN41,SEDOL,Sweden,SS,ATCOA,
HC Balanced - Class A Option,Listed Equity,ATLAS COPCO AB-B SHS,BLDBN52,SEDOL,Sweden,SS,ATCOB,
HC Balanced - Class A Option,Listed Equity,ATLASSIAN CORP PLC-CLASS A,BQ1PC76,SEDOL,United States,US,TEAM,
HC Balanced - Class A Option,Listed Equity,ATMOS ENERGY CORP,2315359,SEDOL,United States,US,ATO,
HC Balanced - Class A Option,Listed Equity,AUB GROUP LTD,B0MBNC3,SEDOL,Australia,AU,AUB,
HC Balanced - Class A Option,Listed Equity,AUCKLAND INTL AIRPORT LTD,BKX3XG2,SEDOL,New Zealand,NZ,AIA,
HC Balanced - Class A Option,Listed Equity,AUCKLAND INTL AIRPORT LTD NPV,BLRZSS8,SEDOL,Australia,AU,AIA,
HC Balanced - Class A Option,Listed Equity,AUCTION TECHNOLOGY GROUP-WI,BMVQDZ6,SEDOL,United Kingdom,LN,ATG,
HC Balanced - Class A Option,Listed Equity,AUDINATE GROUP LTD AD8,BZ9N3B6,SEDOL,Australia,AU,AD8,
HC Balanced - Class A Option,Listed Equity,AURIZON HOLDINGS LTD,B87CVM3,SEDOL,Australia,AU,AZJ,
HC Balanced - Class A Option,Listed Equity,AUSTIN ENGINEERING LTD NPV,6710615,SEDOL,Australia,AU,ANG,
HC Balanced - Class A Option,Listed Equity,AUSTRALIAN CLINICAL LABS LTD,BMWLLJ0,SEDOL,Australia,AU,ACL,
HC Balanced - Class A Option,Listed Equity,AUSTRALIAN STOCK EXCHANGE NPV,6129222,SEDOL,Australia,AU,ASX,
HC Balanced - Class A Option,Listed Equity,AUSTRALIAN VINTAGE LIMITED,6130677,SEDOL,Australia,AU,AVG,
HC Balanced - Class A Option,Listed Equity,AUTEL INTELLIGENT TECHNOLO-A,BNR4NW8,SEDOL,China,C1,688208,
HC Balanced - Class A Option,Listed Equity,AUTO TRADER GROUP PLC AUTO,BVYVFW2,SEDOL,United Kingdom,LN,AUTO,
HC Balanced - Class A Option,Listed Equity,AUTODESK INC COM,2065159,SEDOL,United States,US,ADSK,
HC Balanced - Class A Option,Listed Equity,AUTOHELLAS SA OTOEL,BDZTGG0,SEDOL,Greece,GA,OTOEL,
HC Balanced - Class A Option,Listed Equity,AUTOMATIC DATA PROCESS COM,2065308,SEDOL,United States,US,ADP,
HC Balanced - Class A Option,Listed Equity,AUTOZONE INC COM,2065955,SEDOL,United States,US,AZO,
HC Balanced - Class A Option,Listed Equity,AVALONBAY COMMUNITIES INC COM USD0.01,2131179,SEDOL,United States,US,AVB,
HC Balanced - Class A Option,Listed Equity,AVANOS MEDICAL INC,BFFVV54,SEDOL,United States,US,AVNS,
HC Balanced - Class A Option,Listed Equity,AVANTOR INC AVTR,BJLT387,SEDOL,United States,US,AVTR,
HC Balanced - Class A Option,Listed Equity,AVARY HOLDING SHENZHEN CO -A,BKDQ800,SEDOL,China,C2,002938,
HC Balanced - Class A Option,Listed Equity,AVERY DENNISON CORP COM,2066408,SEDOL,United States,US,AVY,
HC Balanced - Class A Option,Listed Equity,AVIVA PLC,BPQY8M8,SEDOL,United Kingdom,LN,AV/,
HC Balanced - Class A Option,Listed Equity,Avolta,B0R80X9,SEDOL,Switzerland,SW,AVOL,
HC Balanced - Class A Option,Listed Equity,AVZ MINERALS LTD AVZ,B23G0B9,SEDOL,,,,
HC Balanced - Class A Option,Listed Equity,AXA PARIS ACT ORD,7088429,SEDOL,France,FP,CS,
HC Balanced - Class A Option,Listed Equity,AXIS CAPITAL HOLDINGS LTD COM USD0.0125,2677606,SEDOL,United States,US,AXS,
HC Balanced - Class A Option,Listed Equity,AXON ENTERPRISE INC,BDT5S35,SEDOL,United States,US,AXON,
HC Balanced - Class A Option,Listed Equity,AZELIS GROUP NV,BMHT025,SEDOL,Belgium,BB,AZE,
HC Balanced - Class A Option,Listed Equity,AZRIELI GROUP ILS0.01,B5MN1W0,SEDOL,Israel,IT,AZRG,
HC Balanced - Class A Option,Listed Equity,B3 SA-BRASIL BOLSA BALCAO,BG36ZK1,SEDOL,Brazil,BZ,B3SA3,
HC Balanced - Class A Option,Listed Equity,BACHEM HOLDING AG-REG B,BMXVKB4,SEDOL,Switzerland,SW,BANB,
HC Balanced - Class A Option,Listed Equity,BAKER HUGHES A GE CO,BDHLTQ5,SEDOL,United States,US,BKR,
HC Balanced - Class A Option,Listed Equity,BALL CORP COM,2073022,SEDOL,United States,US,BALL,
HC Balanced - Class A Option,Listed Equity,BALOISE HOLDING AG - REG,7124594,SEDOL,Switzerland,SW,BALN,
HC Balanced - Class A Option,Listed Equity,BANCO BILBAO VIZCAYA ARGENTA,5501906,SEDOL,Spain,SM,BBVA,
HC Balanced - Class A Option,Listed Equity,BANCO BPM SPA,BYMD5K9,SEDOL,Italy,IM,BAMI,
HC Balanced - Class A Option,Listed Equity,BANCO BRADESCO SA-PREF PRF NPV,B00FM53,SEDOL,Brazil,BZ,BBDC4,
HC Balanced - Class A Option,Listed Equity,BANCO DE SABADELL SA EUR0.5,B1X8QN2,SEDOL,Spain,SM,SAB,
HC Balanced - Class A Option,Listed Equity,BANCO DO BRASIL SA COM NPV,2328595,SEDOL,Brazil,BZ,BBAS3,
