Option Name,Asset Class Name,Name/Kind of Investment Item,Stock ID,ID_Type,Listed Country,Exchange Code,Ticker,Yahoo Ticker
Balanced Growth,Listed equity,TELIA CO,5978384,SEDOL,Sweden,SS,TELIA,
Balanced Growth,Listed equity,TELIA CO AB ADR USD,B3F2DW4,SEDOL,United States,US,TLSNY,
Balanced Growth,Listed equity,TELIA CO AB COMMON STOCK SEK 3.2,7520880,SEDOL,Finland,FH,TELIA1,
Balanced Growth,Listed equity,TELIX PHARMACEUTICALS LTD,BF7M092,SEDOL,Australia,AU,TLX,
Balanced Growth,Listed equity,TELSTRA GROUP,6087289,SEDOL,Australia,AU,TLS,
Balanced Growth,Listed equity,TENAGA NASIONAL,6904612,SEDOL,Malaysia,MK,TNB,
Balanced Growth,Listed equity,TENCENT HOLDINGS LI (CN),BMMV2K8,SEDOL,Hong Kong,HK,700,
Balanced Growth,Listed equity,TENCENT HOLDINGS LTD ADR USD 0.00002,B3F2DZ7,SEDOL,United States,US,TCEHY,
Balanced Growth,Listed equity,TERNIUM SA ADR USD 1,B0XGGY0,SEDOL,United States,US,TX,
Balanced Growth,Listed equity,TERUMO CORP,6885074,SEDOL,Japan,JP,4543,
Balanced Growth,Listed equity,TESCO,BLGZ986,SEDOL,United Kingdom,LN,TSCO,
Balanced Growth,Listed equity,TESLA,B616C79,SEDOL,United States,US,TSLA,
Balanced Growth,Listed equity,TEVA PHARMA IND ADR,2883878,SEDOL,United States,US,TEVA,
Balanced Growth,Listed equity,TEXAS INSTRUMENTS,2885409,SEDOL,United States,US,TXN,
Balanced Growth,Listed equity,TEXAS PACIFIC LAND CORP COMMON STOCK USD,BM99VY2,SEDOL,United States,US,TPL,
Balanced Growth,Listed equity,TEXTRON,2885937,SEDOL,United States,US,TXT,
Balanced Growth,Listed equity,TFI INTERNATIONAL,BDRXBF4,SEDOL,Canada,CN,TFII,
Balanced Growth,Listed equity,TFI INTERNATIONAL INC COMMON STOCK CAD 0,BYPJP59,SEDOL,United States,US,TFII,
Balanced Growth,Listed equity,THAI BEVERAGE PCL COMMON STOCK SGD 1,B15F664,SEDOL,Singapore,SP,THBEV,
Balanced Growth,Listed equity,THE A2 MILK COMPANY LTD,BWSRTS7,SEDOL,Australia,AU,A2M,
Balanced Growth,Listed equity,THE CIGNA GROUP,BHJ0775,SEDOL,United States,US,CI,
Balanced Growth,Listed equity,THE LOTTERY CORPORATION,BNRQW72,SEDOL,Australia,AU,TLC,
Balanced Growth,Listed equity,THERMO FISHER SCIENTIFIC,2886907,SEDOL,United States,US,TMO,
Balanced Growth,Listed equity,TIAN DI SCIENCE A (HK-C),BP3R8L9,SEDOL,China,C1,600582,
Balanced Growth,Listed equity,TIANFENG SEC A(HK-C),BK94886,SEDOL,China,C1,601162,
Balanced Growth,Listed equity,TIANSHAN MATERIAL CO LTD COMMON STOCK CNY 1,BD5LV72,SEDOL,China,C2,000877,
Balanced Growth,Listed equity,TIGERS POLYMER CORP COMMON STOCK JPY,6891305,SEDOL,Japan,JP,4231,
Balanced Growth,Listed equity,TIM SA ON,BN71RB6,SEDOL,Brazil,BZ,TIMS3,
Balanced Growth,Listed equity,TIM SA/BRAZIL ADR USD,BK531P5,SEDOL,United States,US,TIMB,
