Option Name,Asset Class Name,Name/Kind of Investment Item,Stock ID,ID_Type,Listed Country,Exchange Code,Ticker,Yahoo Ticker
Balanced Growth,LISTED EQUITY,EATON CORP. PLC,ETN US,BB Ticker,United States,,,
Balanced Growth,LISTED EQUITY,TRANE TECHNOLOGIES PLC,TT US,BB Ticker,United States,,,
Balanced Growth,LISTED EQUITY,DSV AS,DSV DC,BB Ticker,Denmark,,,
Balanced Growth,LISTED EQUITY,DOWNER EDI LTD.,DOW AU,BB Ticker,Australia,,,
Balanced Growth,LISTED EQUITY,INCITEC PIVOT LTD.,IPL AU,BB Ticker,Australia,,,
Balanced Growth,LISTED EQUITY,ABB LTD.,ABBN SW,BB Ticker,Switzerland,,,
Balanced Growth,LISTED EQUITY,"AT&T, INC.",T US,BB Ticker,United States,,,
Balanced Growth,LISTED EQUITY,"KEYSIGHT TECHNOLOGIES, INC.",KEYS US,BB Ticker,United States,,,
Balanced Growth,LISTED EQUITY,LOTTERY CORP. LTD.,TLC AU,BB Ticker,Australia,,,
Balanced Growth,LISTED EQUITY,ABBOTT LABORATORIES,ABT US,BB Ticker,United States,,,
Balanced Growth,LISTED EQUITY,"VERIZON COMMUNICATIONS, INC.",VZ US,BB Ticker,United States,,,
Balanced Growth,LISTED EQUITY,BANK CENTRAL ASIA TBK. PT,BBCA IJ,BB Ticker,Indonesia,,,
Balanced Growth,LISTED EQUITY,"APPLIED MATERIALS, INC.",AMAT US,BB Ticker,United States,,,
Balanced Growth,LISTED EQUITY,NETWEALTH GROUP LTD.,NWL AU,BB Ticker,Australia,,,
Balanced Growth,LISTED EQUITY,"PFIZER, INC.",PFE US,BB Ticker,United States,,,
Balanced Growth,LISTED EQUITY,"LIGHT & WONDER, INC.",LNW AU,BB Ticker,Australia,,,
Balanced Growth,LISTED EQUITY,ASTRAZENECA PLC,AZN LN,BB Ticker,United Kingdom,,,
Balanced Growth,LISTED EQUITY,"GOLDMAN SACHS GROUP, INC.",GS US,BB Ticker,United States,,,
Balanced Growth,LISTED EQUITY,"MOTOROLA SOLUTIONS, INC.",MSI US,BB Ticker,United States,,,
Balanced Growth,LISTED EQUITY,RAMSAY HEALTH CARE LTD.,RHC AU,BB Ticker,Australia,,,
Balanced Growth,LISTED EQUITY,MONCLER SPA,MONC IM,BB Ticker,Italy,,,
Balanced Growth,LISTED EQUITY,PILBARA MINERALS LTD.,PLS AU,BB Ticker,Australia,,,
Balanced Growth,LISTED EQUITY,"CITIGROUP, INC.",C US,BB Ticker,United States,,,
Balanced Growth,LISTED EQUITY,UBS GROUP AG,UBSG SW,BB Ticker,Switzerland,,,
Balanced Growth,LISTED EQUITY,"INTUIT, INC.",INTU US,BB Ticker,United States,,,
Balanced Growth,LISTED EQUITY,AIA GROUP LTD.,1299 HK,BB Ticker,Hong Kong,,,
Balanced Growth,LISTED EQUITY,BANK OF QUEENSLAND LTD.,BOQ AU,BB Ticker,Australia,,,
