Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Sector,Industry,Units Held,% Ownership,Address,Value (AUD),Weighting
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,XERO LTD.,-,XRO AU,BB Ticker,Australia,Technology,Software - Application,180695,,-,30457952,0.0029
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,SUNCORP GROUP LTD.,-,SUN AU,BB Ticker,Australia,Energy,Oil & Gas Refining & Marketing,1550581,,-,29476557,0.0028
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,FORTESCUE LTD.,-,FMG AU,BB Ticker,Australia,Basic Materials,Other Industrial Metals & Mining,1534837,,-,28010759,0.0027
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,JAMES HARDIE INDUSTRIES PLC,-,JHX AU,BB Ticker,Australia,Basic Materials,Building Materials,545580,,-,27317130,0.0026
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,WISETECH GLOBAL LTD.,-,WTC AU,BB Ticker,Australia,,,221526,,-,26817808,0.0026
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,TRANSURBAN GROUP,-,TCL AU,BB Ticker,Australia,,,1953116,,-,26152214,0.0025
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,WOOLWORTHS GROUP LTD.,-,WOW AU,BB Ticker,Australia,Communication Services,Telecom Services,850887,,-,25943551,0.0025
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,-,2330 TT,SEDOL,Taiwan,,,484416,,-,25654440,0.0025
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"VISA, INC.",-,V US,BB Ticker,United States,Financial Services,Credit Services,48957,,-,24989499,0.0024
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,JPMORGAN CHASE & CO.,-,JPM US,BB Ticker,United States,Financial Services,Banks - Diversified,59547,,-,23054297,0.0022
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"RESMED, INC.",-,RMD AU,BB Ticker,Australia,Healthcare,Medical Instruments & Supplies,594243,,-,21850321,0.0021
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,NORTHERN STAR RESOURCES LTD.,-,NST AU,BB Ticker,Australia,Basic Materials,Gold,1359554,,-,20991522,0.002
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,BRAMBLES LTD.,-,BXB AU,BB Ticker,Australia,Industrials,Specialty Business Services,1090782,,-,20986639,0.002
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,ANSELL LTD.,-,ANN AU,BB Ticker,Australia,,,618885,,-,20930702,0.002
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"MASTERCARD, INC.",-,MA US,BB Ticker,United States,Financial Services,Credit Services,24315,,-,20678891,0.002
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,COMPUTERSHARE LTD.,-,CPU AU,BB Ticker,Australia,,,603535,,-,20490032,0.002
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"BLOCK, INC.",-,SQ2 AU,BB Ticker,Australia,,,144072,,-,20311340,0.0019
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"SERVICENOW, INC.",-,NOW US,BB Ticker,United States,Technology,Software - Application,11615,,-,19886785,0.0019
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,ELI LILLY & CO.,-,LLY US,BB Ticker,United States,Healthcare,Drug Manufacturers - General,15340,,-,19126512,0.0018
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,QANTAS AIRWAYS LTD.,-,QAN AU,BB Ticker,Australia,Industrials,Airlines,1922473,,-,17244581,0.0017
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH AU,BB Ticker,Australia,Real Estate,Real Estate - Development,490918,,-,17157605,0.0016
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,COSTCO WHOLESALE CORP.,-,COST US,BB Ticker,United States,Consumer Defensive,Discount Stores,11042,,-,16341812,0.0016
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,TECHNOLOGY ONE LTD.,-,TNE AU,BB Ticker,Australia,Industrials,Staffing & Employment Services,521701,,-,16334494,0.0016
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"BERKSHIRE HATHAWAY, INC.",-,BRKB US,BB Ticker,United States,,,22040,,-,16135922,0.0015
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"UNITEDHEALTH GROUP, INC.",-,UNH US,BB Ticker,United States,Healthcare,Healthcare Plans,19273,,-,15747045,0.0015
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,PROCTER & GAMBLE CO.,-,PG US,BB Ticker,United States,Consumer Defensive,Household & Personal Products,57867,,-,15668807,0.0015
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,WORLEY LTD.,-,WOR AU,BB Ticker,Australia,Industrials,Metal Fabrication,1103172,,-,15113446,0.0014
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,JOHNSON & JOHNSON,-,JNJ US,BB Ticker,United States,Healthcare,Drug Manufacturers - General,62834,,-,14676775,0.0014
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,SIMS LTD.,-,SGM AU,BB Ticker,Australia,Healthcare,Biotechnology,1211960,,-,14398085,0.0014
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,INSURANCE AUSTRALIA GROUP LTD.,-,IAG AU,BB Ticker,Australia,Basic Materials,Gold,1673489,,-,14157712,0.0014
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"NETFLIX, INC.",-,NFLX US,BB Ticker,United States,Communication Services,Entertainment,9674,,-,13927280,0.0013
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,SOUTH32 LTD.,-,S32 AU,BB Ticker,Australia,Basic Materials,Other Industrial Metals & Mining,4090831,,-,13908823,0.0013
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,SONIC HEALTHCARE LTD.,-,SHL AU,BB Ticker,Australia,Healthcare,Medical Devices,508858,,-,13744246,0.0013
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"WALMART, INC.",-,WMT US,BB Ticker,United States,Consumer Defensive,Discount Stores,93882,,-,13699717,0.0013
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,ATLAS ARTERIA LTD.,-,ALX AU,BB Ticker,Australia,Real Estate,REIT - Retail,2859456,,-,13582415,0.0013
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,BANK OF AMERICA CORP.,-,BAC US,BB Ticker,United States,Financial Services,Banks - Diversified,187547,,-,13312921,0.0013
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,ASML HOLDING NV,-,ASML NA,BB Ticker,Netherlands,Technology,Semiconductor Equipment & Materials,11719,,-,13302488,0.0013
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,SEEK LTD.,-,SEK AU,BB Ticker,Australia,,,570201,,-,12869427,0.0012
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,REA GROUP LTD.,-,REA AU,BB Ticker,Australia,,,54845,,-,12795976,0.0012
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,ORACLE CORP.,-,ORCL US,BB Ticker,United States,Technology,Software - Infrastructure,47142,,-,12688071,0.0012
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,ALCOA CORP.,-,AAI AU,BB Ticker,Australia,Financial Services,Asset Management,213276,,-,12651498,0.0012
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"SALESFORCE, INC.",-,CRM US,BB Ticker,United States,Technology,Software - Application,23427,,-,12650457,0.0012
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,PRO MEDICUS LTD.,-,PME AU,BB Ticker,Australia,Basic Materials,Other Industrial Metals & Mining,50237,,-,12565272,0.0012
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,ORICA LTD.,-,ORI AU,BB Ticker,Australia,Financial Services,Insurance - Property & Casualty,756848,,-,12548550,0.0012
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"QUALCOMM, INC.",-,QCOM US,BB Ticker,United States,Technology,Semiconductors,49956,,-,12394545,0.0012
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"MERCK & CO., INC.",-,MRK US,BB Ticker,United States,Healthcare,Drug Manufacturers - General,76736,,-,12329439,0.0012
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"HOME DEPOT, INC.",-,HD US,BB Ticker,United States,Consumer Cyclical,Home Improvement Retail,19510,,-,12257882,0.0012
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,NEWMONT CORP.,-,NEM AU,BB Ticker,Australia,Basic Materials,Gold,202715,,-,12069669,0.0012
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,QUBE HOLDINGS LTD.,-,QUB AU,BB Ticker,Australia,Technology,Computer Hardware,3003832,,-,11925210,0.0011
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,SPOTIFY TECHNOLOGY SA,-,SPOT US,BB Ticker,United States,Communication Services,Internet Content & Information,16373,,-,11831521,0.0011
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,CAR GROUP LTD.,-,CAR AU,BB Ticker,Australia,Industrials,Rental & Leasing Services,323135,,-,11642564,0.0011
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,SCHNEIDER ELECTRIC SE,-,SU FP,BB Ticker,France,Energy,Oil & Gas Integrated,28829,,-,11615445,0.0011
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,NOVO NORDISK AS,-,NOVOB DC,BB Ticker,Denmark,,,81336,,-,11386219,0.0011
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,TREASURY WINE ESTATES LTD.,-,TWE AU,BB Ticker,Australia,,,999801,,-,11327741,0.0011
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"BOOKING HOLDINGS, INC.",-,BKNG US,BB Ticker,United States,Consumer Cyclical,Travel Services,1407,,-,11290175,0.0011
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"ABBVIE, INC.",-,ABBV US,BB Ticker,United States,Healthcare,Drug Manufacturers - General,38984,,-,11188682,0.0011
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,CLEANAWAY WASTE MANAGEMENT LTD.,-,CWY AU,BB Ticker,Australia,Healthcare,Biotechnology,4146390,,-,10987935,0.0011
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,AMP LTD.,-,AMP AU,BB Ticker,Australia,Financial Services,Asset Management,6852249,,-,10860814,0.001
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"ADOBE, INC.",-,ADBE US,BB Ticker,United States,Technology,Software - Application,14918,,-,10713824,0.001
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,HUB24 LTD.,-,HUB AU,BB Ticker,Australia,,,153753,,-,10701215,0.001
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,BREVILLE GROUP LTD.,-,BRG AU,BB Ticker,Australia,,,299368,,-,10591644,0.001
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA AU,BB Ticker,Australia,,,1347432,,-,10456068,0.001
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,TENCENT HOLDINGS LTD.,-,700 HK,BB Ticker,Hong Kong,,,119065,,-,10323323,0.001
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,ORIGIN ENERGY LTD.,-,ORG AU,BB Ticker,Australia,Basic Materials,Chemicals,946237,,-,10313991,0.001
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,NOVARTIS AG,-,NOVN SW,BB Ticker,Switzerland,Healthcare,Drug Manufacturers - General,65142,,-,10297692,0.001
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,HDFC BANK LTD.,-,HDFCB IN,BB Ticker,India,Financial Services,Banks - Regional,306469,,-,10249882,0.001
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,SAP SE,-,SAP GR,BB Ticker,Germany,Technology,Software - Application,25358,,-,10021602,0.001
12/31/2024,NGS,Balanced Growth,LISTED EQUITY,1,"UBER TECHNOLOGIES, INC.",-,UBER US,BB Ticker,United States,Technology,Software - Application,100029,,-,9745262,0.0009
