Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Sector,Industry,Units Held,% Ownership,Address,Value (AUD),Weighting
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,MEDTRONIC PLC,-,MDT US,BB Ticker,United States,Healthcare,Medical Devices,37255,,-,4806459,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"EOG RESOURCES, INC.",-,EOG US,BB Ticker,United States,Energy,Oil & Gas E&P,24274,,-,4805789,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"DR HORTON, INC.",-,DHI US,BB Ticker,United States,Consumer Cyclical,Residential Construction,21203,,-,4788102,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"ZOOM COMMUNICATIONS, INC.",-,ZM US,BB Ticker,United States,Technology,Software - Application,36198,,-,4771108,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,SIGMA HEALTHCARE LTD.,-,SIG AU,BB Ticker,Australia,Consumer Cyclical,Luxury Goods,1815674,,-,4757066,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,SONOVA HOLDING AG,-,SOON SW,BB Ticker,Switzerland,Industrials,Engineering & Construction,8970,,-,4736877,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,SPARK NEW ZEALAND LTD.,-,SPK AU,BB Ticker,Australia,Communication Services,Telecom Services,1751173,,-,4710655,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,STARBUCKS CORP.,-,SBUX US,BB Ticker,United States,Consumer Cyclical,Restaurants,31952,,-,4709073,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,DEUTSCHE TELEKOM AG,-,DTE GR,BB Ticker,Germany,Utilities,Utilities - Regulated Electric,96620,,-,4668406,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,CHINA PACIFIC INSURANCE GROUP CO. LTD.,-,2601 HK,BB Ticker,Hong Kong,Consumer Cyclical,Department Stores,890965,,-,4668298,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,KONGSBERG GRUPPEN ASA,-,KOG NO,BB Ticker,Belgium,Utilities,Utilities - Regulated Electric,25585,,-,4657214,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,GRUPO FINANCIERO BANORTE SAB DE CV,-,GFNORTEO MM,BB Ticker,Mexico,Financial Services,Banks - Regional,446284,,-,4644199,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,AXIS BANK LTD.,-,AXSB IN,BB Ticker,India,,,228029,,-,4580125,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,KDDI CORP.,-,9433 JP,BB Ticker,Japan,Communication Services,Telecom Services,87919,,-,4555574,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,TECHTRONIC INDUSTRIES CO. LTD.,-,669 HK,BB Ticker,Hong Kong,Technology,Semiconductors,211904,,-,4516077,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"DELTA ELECTRONICS, INC.",-,2308 TT,BB Ticker,Taiwan,Technology,Electronic Components,212856,,-,4514342,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,ELDERS LTD.,-,ELD AU,BB Ticker,Australia,,,629888,,-,4510004,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,BREVILLE GROUP LTD.,-,BRG AU,BB Ticker,Australia,,,126985,,-,4492730,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,SCHNEIDER ELECTRIC SE,-,SU CN,BB Ticker,Canada,Energy,Oil & Gas Integrated,11126,,-,4482572,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,PERSEUS MINING LTD.,-,PRU AU,BB Ticker,Australia,Financial Services,Insurance - Life,1743180,,-,4479975,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,CHINA TOWER CORP. LTD.,-,788 HK,BB Ticker,Hong Kong,Consumer Cyclical,Internet Retail,19183049,,-,4467177,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,SBI LIFE INSURANCE CO. LTD.,-,SBILIFE IN,BB Ticker,India,Financial Services,Insurance - Life,170218,,-,4464847,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"MONOLITHIC POWER SYSTEMS, INC.",-,MPWR US,BB Ticker,United States,Technology,Semiconductors,4666,,-,4458544,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,YIFENG PHARMACY CHAIN CO. LTD.,-,603939 C1,BB Ticker,China,Healthcare,Pharmaceutical Retailers,834239,,-,4454239,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,ROCHE HOLDING AG,-,RO SW,BB Ticker,Switzerland,,,9152,,-,4413753,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"CME GROUP, INC.",-,CME US,BB Ticker,United States,Financial Services,Financial Data & Stock Exchanges,11752,,-,4408091,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,CAPITAL ONE FINANCIAL CORP.,-,COF US,BB Ticker,United States,Financial Services,Credit Services,15273,,-,4398642,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,EICHER MOTORS LTD.,-,EIM IN,BB Ticker,India,Financial Services,Asset Management,48105,,-,4375885,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,WEB TRAVEL GROUP LTD.,-,WEB AU,BB Ticker,Australia,Financial Services,Banks - Regional,943765,,-,4331881,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,FULL TRUCK ALLIANCE CO. LTD.,-,YMM US,BB Ticker,United States,Technology,Software - Application,246374,,-,4305520,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,TORONTO-DOMINION BANK,-,TD CN,BB Ticker,Canada,Financial Services,Banks - Diversified,50025,,-,4299341,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"IDEXX LABORATORIES, INC.",-,IDXX US,BB Ticker,United States,Healthcare,Diagnostics & Research,6432,,-,4294884,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,NINTENDO CO. LTD.,-,7974 JP,BB Ticker,Japan,Communication Services,Electronic Gaming & Multimedia,44887,,-,4273468,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,SUPER RETAIL GROUP LTD.,-,SUL AU,BB Ticker,Australia,,,281482,,-,4272889,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,PREMIER INVESTMENTS LTD.,-,PMV AU,BB Ticker,Australia,Healthcare,Biotechnology,132749,,-,4265207,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,TESCO PLC,-,TSCO LN,BB Ticker,United Kingdom,Consumer Cyclical,Specialty Retail,569441,,-,4242259,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,EDWARDS LIFESCIENCES CORP.,-,EW US,BB Ticker,United States,Healthcare,Medical Devices,35381,,-,4230409,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,BAE SYSTEMS PLC,-,BA LN,BB Ticker,United Kingdom,Industrials,Aerospace & Defense,182091,,-,4230259,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,BOEING CO.,-,BA LN,BB Ticker,United Kingdom,Industrials,Aerospace & Defense,14790,,-,4228058,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,WISE PLC,-,WISE LN,BB Ticker,United Kingdom,,,195470,,-,4214865,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"ENBRIDGE, INC.",-,ENB CN,BB Ticker,Canada,Energy,Oil & Gas Midstream,61514,,-,4214641,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,FLIGHT CENTRE TRAVEL GROUP LTD.,-,FLT AU,BB Ticker,Australia,Industrials,Aerospace & Defense,251121,,-,4188694,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,SHINHAN FINANCIAL GROUP CO. LTD.,-,055550 KS,SEDOL,South Korea,,,79476,,-,4154817,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,NUCOR CORP.,-,NUE US,BB Ticker,United States,Basic Materials,Steel,21941,,-,4135792,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,DE GREY MINING LTD.,-,DEG AU,BB Ticker,Australia,Financial Services,Asset Management,2323867,,-,4101628,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,IMPERIAL OIL LTD.,-,IMO CN,BB Ticker,Canada,Energy,Oil & Gas Integrated,41186,,-,4097585,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,HF SINCLAIR CORP.,-,DINO US,BB Ticker,United States,Energy,Oil & Gas Refining & Marketing,72084,,-,4080681,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,MASCO CORP.,-,MAS US,BB Ticker,United States,Industrials,Building Products & Equipment,34769,,-,4075181,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,BANGKOK DUSIT MEDICAL SERVICES PCL,-,BDMSF TB,BB Ticker,Thailand,,,3479321,,-,4038071,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,LOCALIZA RENT A CAR SA,-,RENT3 BZ,BB Ticker,Brazil,Industrials,Rental & Leasing Services,475090,,-,3999430,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,ZURICH INSURANCE GROUP AG,-,ZURN SW,BB Ticker,Switzerland,Industrials,Pollution & Treatment Controls,4161,,-,3994682,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,BOSIDENG INTERNATIONAL HOLDINGS LTD.,-,3998 HK,BB Ticker,Hong Kong,,,4946977,,-,3990885,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"CONSTELLATION BRANDS, INC.",-,STZ US,BB Ticker,United States,Consumer Defensive,Beverages - Brewers,11141,,-,3976565,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,VIVA ENERGY GROUP LTD.,-,VEA AU,BB Ticker,Australia,,,1505618,,-,3959775,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,GEBERIT AG,-,GEBN SW,BB Ticker,Switzerland,Industrials,Building Products & Equipment,4285,,-,3928870,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,INTEL CORP.,-,INTC US,BB Ticker,United States,Technology,Semiconductors,121180,,-,3924192,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,KINROSS GOLD CORP.,-,K CN,BB Ticker,Canada,Consumer Defensive,Packaged Foods,259556,,-,3891319,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,CSX CORP.,-,CSX US,BB Ticker,United States,Industrials,Railroads,74550,,-,3885511,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,EMPIRE CO. LTD.,-,EMPA CN,BB Ticker,Canada,,,78403,,-,3864410,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,ATLAS COPCO AB,-,ATCOA SS,BB Ticker,Sweden,Industrials,Specialty Industrial Machinery,154914,,-,3823531,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,HIKMA PHARMACEUTICALS PLC,-,HIK LN,BB Ticker,United Kingdom,Industrials,Industrial Distribution,94245,,-,3799332,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,BP PLC,-,BP LN,BB Ticker,United Kingdom,Energy,Oil & Gas Integrated,476027,,-,3784177,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"MOTOROLA SOLUTIONS, INC.",-,MSI US,BB Ticker,United States,Technology,Communication Equipment,5060,,-,3777460,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"CUMMINS, INC.",-,CMI US,BB Ticker,United States,Industrials,Specialty Industrial Machinery,6694,,-,3768754,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"MONDELEZ INTERNATIONAL, INC.",-,MDLZ US,BB Ticker,United States,Consumer Defensive,Confectioners,38992,,-,3761594,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"TYSON FOODS, INC.",-,TSN US,BB Ticker,United States,Consumer Defensive,Farm Products,40365,,-,3744732,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,RELX PLC,-,REL LN,BB Ticker,United Kingdom,Healthcare,Biotechnology,50580,,-,3712893,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,HARGREAVES LANSDOWN PLC,-,HL LN,BB Ticker,United Kingdom,Basic Materials,Other Precious Metals & Mining,165991,,-,3686650,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,SOCIETE GENERALE SA,-,GLE FP,BB Ticker,France,Technology,Information Technology Services,80785,,-,3669560,0.0002
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"PNC FINANCIAL SERVICES GROUP, INC.",-,PNC US,BB Ticker,United States,Financial Services,Banks - Regional,11769,,-,3665734,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,FINECOBANK BANCA FINECO SPA,-,FBK IM,BB Ticker,Italy,Financial Services,Banks - Regional,129855,,-,3646394,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"ELECTRONIC ARTS, INC.",-,EA US,BB Ticker,United States,Communication Services,Electronic Gaming & Multimedia,15406,,-,3640432,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"WASTE MANAGEMENT, INC.",-,WM US,BB Ticker,United States,Industrials,Waste Management,11109,,-,3620518,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"GARTNER, INC.",-,IT US,BB Ticker,United States,Technology,Information Technology Services,4624,,-,3618654,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,SAMSONITE INTERNATIONAL SA,-,1910 HK,BB Ticker,Hong Kong,Consumer Cyclical,Footwear & Accessories,799067,,-,3588676,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"KENVUE, INC.",-,KVUE US,BB Ticker,United States,Consumer Defensive,Household & Personal Products,103818,,-,3579922,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,CENTENE CORP.,-,CNC US,BB Ticker,United States,Healthcare,Healthcare Plans,36489,,-,3570247,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,PRYSMIAN SPA,-,PRY IM,BB Ticker,Italy,Industrials,Electrical Equipment & Parts,34513,,-,3559180,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,FIVE-STAR BUSINESS FINANCE LTD.,-,FIVESTAR IN,BB Ticker,India,Financial Services,Credit Services,243703,,-,3557549,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"CARDINAL HEALTH, INC.",-,CAH US,BB Ticker,United States,Healthcare,Medical Distribution,18581,,-,3549092,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,PANDORA AS,-,PNDORA DC,BB Ticker,Denmark,Consumer Cyclical,Luxury Goods,11935,,-,3525431,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,ASICS CORP.,-,7936 JP,BB Ticker,Japan,Consumer Cyclical,Footwear & Accessories,109881,,-,3511932,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"LIFE360, INC.",-,360 AU,BB Ticker,Australia,,,155781,,-,3511305,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,CAPGEMINI SE,-,CAP FP,BB Ticker,France,Financial Services,Shell Companies,13265,,-,3508689,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"CROWDSTRIKE HOLDINGS, INC.",-,CRWD US,BB Ticker,United States,Technology,Software - Infrastructure,6348,,-,3508047,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,CAPITEC BANK HOLDINGS LTD.,-,CPI SJ,BB Ticker,South Africa,Financial Services,Credit Services,13076,,-,3507834,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,BROOKFIELD CORP.,-,BN CN,BB Ticker,Canada,Financial Services,Asset Management,37685,,-,3496542,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,BANK OF CHINA LTD.,-,3988 HK,BB Ticker,Hong Kong,Financial Services,Banks - Diversified,4196214,,-,3463743,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,MARUTI SUZUKI INDIA LTD.,-,MSIL IN,BB Ticker,India,,,16909,,-,3463709,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,ACCTON TECHNOLOGY CORP.,-,2345 TT,BB Ticker,Taiwan,Technology,Communication Equipment,90884,,-,3461011,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"REGENERON PHARMACEUTICALS, INC.",-,REGN US,BB Ticker,United States,Healthcare,Biotechnology,3004,,-,3456745,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,CHEVRON CORP.,-,CVX US,BB Ticker,United States,Energy,Oil & Gas Integrated,14676,,-,3433200,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,U.S. BANCORP,-,USB US,BB Ticker,United States,Financial Services,Banks - Regional,44281,,-,3420731,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"VERTEX PHARMACEUTICALS, INC.",-,VRTX US,BB Ticker,United States,Healthcare,Biotechnology,5258,,-,3419712,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"ILLINOIS TOOL WORKS, INC.",-,ITW US,BB Ticker,United States,Industrials,Specialty Industrial Machinery,8341,,-,3416157,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,WILLIS TOWERS WATSON PLC,-,WTW US,BB Ticker,United States,Financial Services,Insurance Brokers,6696,,-,3387597,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,M&T BANK CORP.,-,MTB US,BB Ticker,United States,Financial Services,Banks - Regional,11060,,-,3358588,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,VERTIV HOLDINGS CO.,-,VRT US,BB Ticker,United States,Industrials,Electrical Equipment & Parts,18249,,-,3348658,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,WARTSILA OYJ ABP,-,WRT1V FH,BB Ticker,Finland,Industrials,Specialty Industrial Machinery,116737,,-,3340507,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,3M CO.,-,MMM US,BB Ticker,United States,Industrials,Conglomerates,16021,,-,3340303,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"JOBY AVIATION, INC.",-,JOBY US,BB Ticker,United States,Industrials,Airports & Air Services,254031,,-,3335656,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,PI INDUSTRIES LTD.,-,PI IN,BB Ticker,India,Technology,Semiconductors,47705,,-,3316966,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"TRANSDIGM GROUP, INC.",-,TDG US,BB Ticker,United States,Industrials,Aerospace & Defense,1617,,-,3308792,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"DAI-ICHI LIFE HOLDINGS, INC.",-,8750 JP,BB Ticker,Japan,Financial Services,Insurance - Life,75784,,-,3298336,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"LIVE NATION ENTERTAINMENT, INC.",-,LYV US,BB Ticker,United States,Communication Services,Entertainment,15763,,-,3296936,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,UBS GROUP AG,-,UBSG SW,BB Ticker,Switzerland,Financial Services,Banks - Diversified,66642,,-,3293448,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,CANADIAN NATURAL RESOURCES LTD.,-,CNQ CN,BB Ticker,Canada,Energy,Oil & Gas E&P,65965,,-,3287637,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,CHAMPION IRON LTD.,-,CIA AU,BB Ticker,Australia,Financial Services,Insurance - Life,571306,,-,3285010,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,WESTGOLD RESOURCES LTD.,-,WGX AU,BB Ticker,Australia,Basic Materials,Gold,1158027,,-,3277217,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,SANDVIK AB,-,SAND SS,BB Ticker,Sweden,Basic Materials,Gold,112621,,-,3264465,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,YIHAI INTERNATIONAL HOLDING LTD.,-,1579 HK,BB Ticker,Hong Kong,Consumer Defensive,Packaged Foods,1041123,,-,3264381,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,COLGATE-PALMOLIVE CO.,-,CL US,BB Ticker,United States,Consumer Defensive,Household & Personal Products,22171,,-,3255300,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"PPG INDUSTRIES, INC.",-,PPG US,BB Ticker,United States,Basic Materials,Specialty Chemicals,16652,,-,3212588,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"SYMBOTIC, INC.",-,SYM US,BB Ticker,United States,Industrials,Specialty Industrial Machinery,83401,,-,3193788,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,TYRO PAYMENTS LTD.,-,TYR AU,BB Ticker,Australia,Consumer Cyclical,Auto Parts,3892639,,-,3172501,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,DAIICHI SANKYO CO. LTD.,-,4568 JP,BB Ticker,Japan,Industrials,Specialty Industrial Machinery,70745,,-,3164086,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,BANK OF NOVA SCOTIA,-,BNS CN,BB Ticker,Canada,Financial Services,Banks - Diversified,36407,,-,3155935,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,GENMAB AS,-,GMAB DC,BB Ticker,Denmark,Healthcare,Biotechnology,9334,,-,3124260,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,COCA-COLA HBC AG,-,CCH LN,BB Ticker,United Kingdom,Real Estate,Real Estate Services,56267,,-,3109441,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"EPAM SYSTEMS, INC.",-,EPAM US,BB Ticker,United States,Technology,Information Technology Services,8222,,-,3104921,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,MUENCHENER RUECKVERSICHERUNGS-GESELLSCHAFT AG IN MUENCHEN,-,MUV2 GR,BB Ticker,Germany,Financial Services,Insurance - Reinsurance,3806,,-,3101108,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"MARVELL TECHNOLOGY, INC.",-,MRVL US,BB Ticker,United States,Technology,Semiconductors,17337,,-,3092823,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"FIDELITY NATIONAL FINANCIAL, INC.",-,FNF US,BB Ticker,United States,Financial Services,Insurance - Specialty,34064,,-,3088654,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,AIR LIQUIDE SA,-,AI FP,BB Ticker,France,Technology,Software - Infrastructure,11748,,-,3083204,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"TEXTRON, INC.",-,TXT US,BB Ticker,United States,Industrials,Aerospace & Defense,24906,,-,3076823,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,GENESIS MINERALS LTD.,-,GMD AU,BB Ticker,Australia,,,1242869,,-,3069886,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,BANK OF MONTREAL,-,BMO CN,BB Ticker,Canada,Financial Services,Banks - Diversified,19472,,-,3051638,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,BAJAJ AUTO LTD.,-,BJAUT IN,BB Ticker,India,,,18380,,-,3050868,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,BANK MANDIRI PERSERO TBK. PT,-,BMRI IJ,BB Ticker,Indonesia,Financial Services,Banks - Regional,5329204,,-,3048248,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"LPL FINANCIAL HOLDINGS, INC.",-,LPLA US,BB Ticker,United States,Financial Services,Capital Markets,5781,,-,3048148,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"DOMINO'S PIZZA, INC.",-,DPZ US,BB Ticker,United States,Consumer Cyclical,Restaurants,4493,,-,3046387,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"ROCKWELL AUTOMATION, INC.",-,ROK US,BB Ticker,United States,Industrials,Specialty Industrial Machinery,6572,,-,3033262,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"KKR & CO., INC.",-,KKR US,BB Ticker,United States,Financial Services,Asset Management,12670,,-,3026649,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,ARTHUR J GALLAGHER & CO.,-,AJG US,BB Ticker,United States,Financial Services,Insurance Brokers,6590,,-,3021106,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"EBAY, INC.",-,EBAY US,BB Ticker,United States,Consumer Cyclical,Internet Retail,30160,,-,3017725,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,KEYENCE CORP.,-,6861 JP,BB Ticker,Japan,Technology,Scientific & Technical Instruments,4536,,-,3012976,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"AIR PRODUCTS & CHEMICALS, INC.",-,APD US,BB Ticker,United States,Basic Materials,Specialty Chemicals,6412,,-,3003400,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"WILLIAMS COS., INC.",-,WMB US,BB Ticker,United States,Energy,Oil & Gas Midstream,34280,,-,2996403,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,PICC PROPERTY & CASUALTY CO. LTD.,-,2328 HK,BB Ticker,Hong Kong,,,1169246,,-,2980535,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,RAMELIUS RESOURCES LTD.,-,RMS FP,BB Ticker,France,Consumer Cyclical,Luxury Goods,1435204,,-,2970873,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"GE VERNOVA, INC.",-,GEV US,BB Ticker,United States,Industrials,Specialty Industrial Machinery,5590,,-,2969877,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,ROCKWOOL AS,-,ROCKB DC,BB Ticker,Denmark,Industrials,Building Products & Equipment,5166,,-,2956425,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,KAROON ENERGY LTD.,-,KAR AU,BB Ticker,Australia,Consumer Cyclical,Auto & Truck Dealerships,2118833,,-,2945178,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,AIR CANADA,-,AC CN,BB Ticker,Canada,,,117441,,-,2935834,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,NORSK HYDRO ASA,-,NHY NO,BB Ticker,Belgium,Basic Materials,Aluminum,329528,,-,2930738,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"ULTA BEAUTY, INC.",-,ULTA US,BB Ticker,United States,Consumer Cyclical,Specialty Retail,4156,,-,2919717,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,AXA SA,-,CS FP,BB Ticker,France,,,50791,,-,2915327,0.0001
12/31/2024,aware,Balanced Growth,LISTED EQUITY,1,"APOLLO GLOBAL MANAGEMENT, INC.",-,APO US,BB Ticker,United States,Financial Services,Asset Management,10794,,-,2879275,0.0001
