Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,NGS,Balanced Growth,FIXED INCOME,0,SUB TOTAL,,,N/A,,,,,103188686.0,0.0098999999999999
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,IFM INVESTORS PTY LTD,-,,N/A,,,,-,324782617.0,0.0311
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,BLACKSTONE CREDIT SYSTEMATIC STRATEGIES LLC,-,,N/A,,,,-,187709998.0,0.018
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,BRIDGEPOINT ADVISERS LIMITED,-,,N/A,,,,-,130292492.0,0.0125
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,J.P. MORGAN ASSET MANAGEMENT AUSTRALIA LIMITED,-,,N/A,,,,-,118541944.0,0.0113999999999999
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,BLUE OWL CAPITAL INC,-,,N/A,,,,-,87821659.0,0.0084
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,"BRANDYWINE GLOBAL INVESTMENT MANAGEMENT, LLC",-,,N/A,,,,-,80656724.0,0.0077
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,ALCEON GROUP PTY LIMITED,-,,N/A,,,,-,72767307.0,0.0069999999999999
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,MADISON REALTY CAPITAL,-,,N/A,,,,-,65860950.0,0.0063
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,KENNEDY LEWIS INVESTMENT MANAGEMENT LLC,-,,N/A,,,,-,53021197.0,0.0051
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,MONROE CAPITAL,-,,N/A,,,,-,15468617.0,0.0015
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,CHALLENGER INVESTMENT SOLUTIONS MANAGEMENT PTY LTD,-,,N/A,,,,-,8656188.0,0.0008
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,SOCIAL VENTURES AUSTRALIA LIMITED,-,,N/A,,,,-,1104512.0,0.0001
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,MACQUARIE INVESTMENT MANAGEMENT LTD,-,,N/A,,,,-,738000.0,0.0001
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,STATE STREET BANK AND TRUST COMPANY,-,,N/A,,,,-,76462.0,0.0
2024-12-31,NGS,Balanced Growth,FIXED INCOME,1,SUB TOTAL,,,N/A,,,,,1147498667.0,0.11
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,COMMONWEALTH BANK OF AUSTRALIA,-,CBA,BB Ticker,AU,1380991.0,,-,211636910.0,0.0203
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,BHP GROUP LTD.,-,BHP,BB Ticker,AU,4451394.0,,-,176052619.0,0.0169
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,"AMAZON.COM, INC.",-,AMZN,BB Ticker,US,415725.0,,-,147308157.0,0.0141
