Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,-,2330,SEDOL,TT,76516.0,,-,4052299.0,0.0023
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"BROADCOM, INC.",-,AVGO,BB Ticker,US,10558.0,,-,3953347.0,0.0023
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ARISTOCRAT LEISURE LTD.,-,ALL,BB Ticker,AU,57094.0,,-,3902911.0,0.0023
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,XERO LTD.,-,XRO,BB Ticker,AU,21389.0,,-,3605460.0,0.0021
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SANTOS LTD.,-,STO,BB Ticker,AU,536569.0,,-,3584271.0,0.0021
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ELI LILLY & CO.,-,LLY,BB Ticker,US,2868.0,,-,3574457.0,0.0021
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,COLES GROUP LTD.,-,COL,BB Ticker,AU,180909.0,,-,3417358.0,0.002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"ALPHABET, INC.",-,GOOG,BB Ticker,US,11025.0,,-,3391269.0,0.002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"BLOCK, INC.",-,SQ2,BB Ticker,AU,23160.0,,-,3265106.0,0.0019
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ALCOA CORP.,-,AAI,BB Ticker,AU,51472.0,,-,3053342.0,0.0018
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,NORTHERN STAR RESOURCES LTD.,-,NST,BB Ticker,AU,186953.0,,-,2886544.0,0.0017
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ORICA LTD.,-,ORI,BB Ticker,AU,173326.0,,-,2873750.0,0.0017
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,INCITEC PIVOT LTD.,-,IPL,BB Ticker,AU,950218.0,,-,2784135.0,0.0016
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,WOOLWORTHS GROUP LTD.,-,WOW,BB Ticker,AU,87493.0,,-,2667684.0,0.0015
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,WOODSIDE ENERGY GROUP LTD.,-,WDS,BB Ticker,AU,107907.0,,-,2654514.0,0.0015
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,AMCOR PLC,-,AMC,BB Ticker,AU,175328.0,,-,2624660.0,0.0015
