Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,LOOMIS AB,,LOOMIS ,BB Ticker,SS,3947.0,,,194033.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,SAN-AI OBBLI CO. LTD.,,8097 ,BB Ticker,JP,9953.0,,,193834.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,JIANGSU EXPRESSWAY CO. LTD.,,177 ,BB Ticker,HK,108651.0,,,193828.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"LUCID GROUP, INC.",,LCID ,BB Ticker,US,39724.0,,,193758.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,ORACLE CORP. JAPAN,,4716 ,BB Ticker,JP,1244.0,,,193682.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,FINVOLUTION GROUP,,FINV ,BB Ticker,US,17654.0,,,193602.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,ZENSHO HOLDINGS CO. LTD.,,7550 ,BB Ticker,JP,2101.0,,,193590.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,TRELLEBORG AB,,TRELB ,BB Ticker,SS,3490.0,,,193159.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,SYNTHOMER PLC,,SYNT ,BB Ticker,LN,59240.0,,,192926.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"SHIFT4 PAYMENTS, INC.",,FOUR ,BB Ticker,US,1149.0,,,192546.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,HANWA CO. LTD.,,8078 ,BB Ticker,JP,3754.0,,,192128.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,NKT AS,,NKT ,BB Ticker,DC,1665.0,,,192099.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,ROIVANT SCIENCES LTD.,,ROIV ,BB Ticker,US,10052.0,,,192054.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"MIXI, INC.",,2121 ,BB Ticker,JP,6118.0,,,191772.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"PHREESIA, INC.",,PHR ,BB Ticker,US,4717.0,,,191661.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"DIANA SHIPPING, INC.",,DSX ,BB Ticker,US,60529.0,,,191613.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,EUROPRIS ASA,,EPR ,BB Ticker,NO,18534.0,,,191612.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"MODEC, INC.",,6269 ,BB Ticker,JP,5562.0,,,191178.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,BANK OF BARODA,,BOB ,BB Ticker,IN,41997.0,,,190584.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,YANG MING MARINE TRANSPORT CORP.,,2609 ,BB Ticker,TT,51088.0,,,190525.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"REDDIT, INC.",,RDDT ,BB Ticker,US,721.0,,,190296.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,KING YUAN ELECTRONICS CO. LTD.,,2449 ,BB Ticker,TT,34616.0,,,190147.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,MANAPPURAM FINANCE LTD.,,MGFL ,BB Ticker,IN,53462.0,,,190065.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,BEAZLEY PLC,,BEZ ,BB Ticker,LN,11500.0,,,189933.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,SILERGY CORP.,,6415 ,BB Ticker,TT,9549.0,,,189826.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"DARLING INGREDIENTS, INC.",,DAR ,BB Ticker,US,3479.0,,,189313.0,0.0
31 December 2024,ArtSuper,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,1,"DUTCH BROS, INC.",,BROS ,BB Ticker,US,2237.0,,,189289.0,0.0
