Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting (%)
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DAIWA SECS GROUP INC,,6251448,,"538,689",,,5801776.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DALRYMPLE BAY,,BNM6Z56,,"276,100",,,993959.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DANAHER CORP DEL COM,,2250870,,"7,258",,,2691079.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DANONE,,B1Y9TB3,,"5,512",,,600278.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DANSKE BK A/S BEARER SHS,,4588825,,"10,186",,,465328.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DARDEN RESTAURANTS INC COM,,2289874,,"1,409",,,424889.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DASSAULT AVIATION SA,,BMT9L19,,378,,,124630.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DASSAULT SYSTEMES SE,,BM8H5Y5,,"7,285",,,408180.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DATA#3 LIMITED NPV,,6093015,,"30,175",,,192818.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DATADOG INC - CLASS A DDOG,,BKT9Y49,,"149,490",,,34499823.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DAVIDE CAMPARI-MILANO NV,,BMQ5W17,,"871,954",,,8776064.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DAVITA INC,,2898087,,"1,034",,,249823.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DAYFORCE INC,,BFX1V56,,"1,274",,,149496.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DBAPPSECURITY LTD-A,,BMF7P37,,"142,827",,,1282007.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DBS GROUP HOLDINGS LTD,,6175203,,"18,226",,,943404.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DCC PLC ORD,,242493,,"1,222",,,127074.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DE GREY MINING LTD DEG,,6534837,,"12,336,803",,,21774458.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DECKERS OUTDOOR CORP COM USD0.01,,2267278,,"1,208",,,396084.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DEEP YELLOW LTD NPV,,6480275,,"27,064,604",,,30447679.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DEERE & CO COM,,2261203,,"41,255",,,28232075.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DELIVERY HERO AG,,BZCNB42,,"1,552",,,70382.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DELL TECHNOLOGIES -C W/I,,BHKD3S6,,"2,889",,,537640.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DELTA AIR LINES INC COM USD0.0001,,B1W9D46,,"107,325",,,10487214.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DELTA ELECTRONICS INC,,6260734,,"1,310,370",,,27790711.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DEMANT A/S,,BZ01RF1,,681,,,40332.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DENSO CORP ORD,,6640381,,"16,836",,,383163.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DENTSU GROUP INC,,6416281,,"2,001",,,78380.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DESCARTES SYSTEMS GRP/THE COM NPV,,2141941,,"1,648",,,302433.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DETERRA ROYALTIES LTD,,BJP5T05,,"244,996",,,911385.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DEUTSCHE BANK AG NAMEN ORD,,5750355,,"19,226",,,535047.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DEUTSCHE BOERSE AG,,7021963,,"63,881",,,23760943.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DEUTSCHE TELEKOM NPV(REGD),,5842359,,"32,600",,,1575140.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DEUTZ AG NPV,,4557847,,"313,002",,,2113818.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DEVELOP GLOBAL LTD,,BNVQGB0,,"4,074,756",,,9534928.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DEVON ENERGY CORP NEW COM,,2480677,,"6,969",,,368416.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DEXCO SA,,BN7F4X9,,"6,932,721",,,10802339.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DEXCOM INC COM USD0.001,,B0796X4,,"286,631",,,36003000.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DEXUS,,B033YN6,,"11,366,918",,,75703672.0,0.09
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DEXUS INDUSTRIA REIT,,BP2RQ94,,"2,469,392",,,6346338.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DHL GROUP,,4617859,,"8,239",,,468248.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DHT HOLDINGS INC DHT,,B7JB336,,"1,062,879",,,15947912.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DIAGEO PLC,,237400,,"600,408",,,30817645.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DIALOG AXIATA PLC DIAL,,B0DJQ38,,"113,191,947",,,7300318.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DIAMONDBACK ENERGY INC,,B7Y8YR3,,"54,980",,,14548086.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DIANA SHIPPING INC COM STK USD0.01,,B06FL27,,"589,427",,,1865908.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DIANA SHIPPING INC-28,,BQ72J03,,"116,947",,,20985.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DIASORIN SPA EUR1,,B234WN9,,-52,,,-8653.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DICK'S SPORTING GOODS INC COM USD0.01,,2969637,,689,,,254706.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DIGICO INFRASTRUCTURE REIT,,AU0000367088 (ISIN),,"142,427",,,633799.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DIGITAL REALTY TRUST INC COM STK USD0.01,,B03GQS4,,"3,156",,,903810.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DINO POLSKA SA DNP,,BD0YVN2,,"257,556",,,39255950.0,0.05
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DISCO CORP JPY50,,6270948,,789,,,346537.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DISCOVER FINANCIAL-W/I COM STK USD0.01,,B1YLC43,,"2,672",,,747533.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DISCOVERY LTD,,6177878,,"208,085",,,3468914.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DISNEY WALT CO COM DISNEY,,2270726,,"49,596",,,8919476.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,D-MARKET ELECTRONIC SERV-ADR,,BLD30P7,,"1,260,310",,,6167712.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DMCI HOLDINGS INC PHP1,,6272483,,"2,144,165",,,647790.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DMG MORI CO LTD,,6602563,,"149,299",,,3901811.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DNB BANK ASA,,BNG7113,,"12,747",,,411322.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DOCUSIGN INC DOCU,,BFYT7B7,,"1,879",,,272955.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DOLLAR GENERAL CORP COM USD0.875,,B5B1S13,,"180,087",,,22053134.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DOLLAR TREE INC,,2272476,,"2,077",,,251422.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DOLLARAMA INC COM NPV,,B4TP9G2,,"2,782",,,438231.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DOMINION ENERGY INC,,2542049,,"7,997",,,695671.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DOMINO'S PIZZA ENTERPRISES L,,B07SFG7,,"548,723",,,16154414.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DOMINOS PIZZA INC COM USD0.01,,B01SD70,,293,,,198669.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DONG-E E-JIAO-A,,BD5CM61,,"275,421",,,3800338.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DOORDASH INC - A,,BN13P03,,"3,185",,,862922.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DOVER CORP COM,,2278407,,"1,526",,,462247.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DOW INC-W/I,,BHXCF84,,"6,793",,,440266.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DOWLAIS GROUP PLC,,GB00BMWRZ071,,"406,770",,,554980.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DOWNER EDI LTD,,6465573,,"32,318,742",,,169673394.0,0.21
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DR ING HC F PORSCHE AG,,BJN59B8,,962,,,93975.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DRAFTKINGS INC-CL A,,BLDDH12,,"4,137",,,248570.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DROPSUITE LTD,,BYV57V1,,"1,712,561",,,7946282.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DSM-FIRMENICH AG,,CH1216478797,,"1,970",,,321921.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DSV A/S,,B1WT5G2,,"73,347",,,25151626.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DTE ENERGY CO COM,,2280220,,"2,068",,,403335.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DUKE ENERGY CORP COM,,B7VD3F2,,"7,307",,,1271540.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DUPONT DE NEMOURS INC,,BK0VN47,,"4,779",,,588511.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,DYNATRACE INC DT,,BJV2RD9,,"2,248",,,197351.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,E.ON SE,,4942904,,"22,376",,,420828.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EAGERS AUTOMOTIVE LTD,,6296201,,"2,278,694",,,26979732.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EAST JAPAN RAILWAY CO,,6298542,,"8,794",,,252587.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EAST MONEY INFORMATION CO-A,,BD5CPC8,,"386,926",,,2197877.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EASTMAN CHEM CO COM,,2298386,,944,,,139213.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EASTROC BEVERAGE GROUP CO -A,,BP91NL0,,"300,959",,,16454616.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EBAY INC COM,,2293819,,"4,664",,,466655.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EBOS GROUP LTD EBO,,BH36SD2,,"287,373",,,9767823.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ECOLAB INC COM,,2304227,,"2,430",,,919738.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EDENRED EUR2,,B62G1B5,,"2,229",,,118350.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EDISON INTL COM,,2829515,,"3,194",,,411881.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EDP RENOVAVEIS SA EUR5,,B39GNW2,,"4,720",,,79253.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EDWARDS LIFESCIENCES C COM,,2567116,,"511,856",,,61201170.0,0.07
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EIFFAGE,,B13X013,,380,,,53835.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EISAI CO LTD,,6307200,,"3,159",,,140526.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ELDERS LTD,,6357852,,"2,756,037",,,19733228.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ELECTRICIDADE DE PORTUGAL SA,,4103596,,"13,748",,,71072.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ELECTRONIC ARTS INC COM,,2310194,,"287,528",,,67940506.0,0.08
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ELEMENT FINANCIAL CORP ELEMENT FINANCIAL,,B7FNMQ2,,"3,449",,,112553.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ELEVANCE HEALTH INC,,BSPHGL4,,"24,547",,,14625544.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ELF BEAUTY INC ELF,,BDDQ975,,"190,085",,,38545024.0,0.05
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ELI LILLY & CO,,2516152,,"77,778",,,96978980.0,0.12
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ELIA GROUP SA/NV,,B09M9F4,,-30,,,-3792.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ELISA CORP SHS,,5701513,,269,,,18822.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EMAAR PROPERTIES PJSC,,B01RM25,,"3,826,179",,,21619477.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EMCOR GROUP INC COM,,2474164,,317,,,232738.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EMECO HOLDINGS LTD NPV,,B1978V5,,"13,577,421",,,12423341.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EMERA INC COM NPV,,2650050,,"1,710",,,103154.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EMERALD RESOURCES NL,,6107381,,"22,755",,,73953.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EMERSON ELEC CO COM,,2313405,,"5,548",,,1110543.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EMPIRE CO LTD 'A' CLASS'A'N/VTG COM NPV,,2314000,,"1,068",,,52631.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EMPRESA BRAS DE AERONAUTICA COM NPV,,B16FPG6,,"1,016,278",,,14929295.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EMS-CHEMIE HOLDING AG CHF0.01(REGD)(POST,,7635610,,31,,,33506.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EN JAPAN INC,,6352750,,"533,373",,,11626088.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EN+ GROUP INTERNATIONAL PJSC,,BJ9NFD0,,"130,805",,,0.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENBRIDGE INC,,2466149,,"18,681",,,1279931.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENCOMPASS HEALTH CORP,,BYX2YJ7,,"79,167",,,11808167.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENDAVA PLC- SPON ADR DAVA,,BZ0WK66,,"464,147",,,23164270.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENDEAVOUR GROUP LTD/AUSTRALI,,BNVS144,,"8,535,158",,,35847662.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENDEAVOUR MINING PLC,,BL6K5J4,,"2,461",,,70925.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENDESA SA,,5271782,,"4,221",,,146622.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENEL,,7144569,,"72,694",,,837188.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENEOS HOLDINGS INC,,B627LW9,,"18,733",,,159073.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENGIE,,B0C2CQ3,,"20,383",,,521912.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENHABIT INC-W/I,,BQFMQ93,,"892,810",,,11261970.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENI SPA,,7145056,,"26,869",,,588227.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENPHASE ENERGY INC ENPH,,B65SQW4,,"199,076",,,22082776.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENPRO INC,,2951292,,"14,836",,,4132117.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENTAIN PLC,,B5VQMV6,,"6,158",,,85602.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENTEGRIS INC COM,,2599700,,"1,610",,,257532.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENTERGY CORP NEW COM,,2317087,,"3,166",,,387658.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENVIRONMENTAL GROUP LTD/THE,,6206653,,"5,295,307",,,1668022.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ENVISTA HOLDINGS CORP,,BK63SF3,,"831,914",,,25918805.0,0.03
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EOG RES INC COM,,2318024,,"5,594",,,1107604.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EOPTOLINK TECHNOLOGY INC L-A,,BD761B9,,"26,236",,,667117.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EPAM SYSTEMS INC EPAM SYSTEMS INC,,B44Z3T8,,"20,956",,,7913881.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EPIROC AB-A,,BMD58R8,,"2,827",,,79574.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EPIROC AB-B,,BMD58W3,,"7,030",,,177149.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EQT AB,,BJ7W9K4,,"2,081",,,93132.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EQT CORP,,2319414,,"5,922",,,441066.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EQT HOLDINGS LTD,,BD5WNY6,,"325,883",,,10428266.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EQUIFAX INC COM,,2319146,,"1,085",,,446723.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EQUINIX INC COM NPV,,BVLZX12,,986,,,1501888.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EQUINOR ASA,,7133608,,"9,531",,,359732.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EQUITABLE HOLDINGS INC,,BKRMR96,,"3,105",,,236573.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EQUITY LIFESTYLE PROPERTIES COM USD0.01,,2563125,,"2,077",,,223366.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EQUITY RESIDENTIAL SBI USD0.01,,2319157,,"3,359",,,389351.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ERICSSON LM-B SHS,,5959378,,"33,235",,,436644.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ERIE INDEMNITY COMPANY-CL A CLASS'A' COM,,2311711,,352,,,234618.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ERSTE GROUP BANK AG,,5289837,,"293,665",,,29301489.0,0.04
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ESSENTIAL UTILITIES INC,,BLCF3J9,,"4,620",,,271041.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ESSENTRA PLC,,B074435,,"3,459,934",,,9308219.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ESSEX PROPERTY TRUST INC COM USD0.0001,,2316619,,759,,,349948.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ESSILORLUXOTTICA,,7212477,,"2,595",,,1022600.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,ESSITY AKTIEBOLAG-B,,BF1K7P7,,"5,294",,,228823.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EURAZEO SE,,7042395,,107,,,12923.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EUROFINS SCIENTIFIC,,BNDPYV1,,"1,287",,,106114.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EURONEXT NV ENX,,BNBNSG0,,"302,977",,,54877236.0,0.07
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EVEREST GROUP LTD,,2556868,,302,,,177055.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EVERGY INC,,BFMXGR0,,"2,022",,,201055.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EVERSOURCE ENERGY,,BVVN4Q8,,"3,510",,,325576.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EVOLUTION AB,,BJXSCH4,,"1,496",,,186544.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EVOLUTION MINING LTD,,B3X0F91,,"21,483,586",,,103336051.0,0.13
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EVONIK INDUSTRIES AG EVONIK INDUSTRIES A,,B5ZQ9D3,,"3,791",,,106079.0,0.0
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EVT LTD,,BDG0N49,,"818,570",,,9315325.0,0.01
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EXACT SCIENCES CORP COM USD0.01,,2719951,,"156,699",,,14220965.0,0.02
2024-12-31,Hostplus Superannuation Fund,HC Balanced - Class A Option,Listed Equity,1,EXELON CORP COM,,2670519,,"9,161",,,556913.0,0.0
