Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
31/12/2024,Care Super,Balanced,Listed Equity,1,DuPont de Nemours Inc,,DD ,United States of America (the),"55,916",,,"6,886,226",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Dutch Bros Inc,,BROS ,United States of America (the),"31,691",,,"2,681,046",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Dynatrace Inc,,DT ,United States of America (the),"53,588",,,"4,704,064",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,E Ink Holdings Inc,,8069 ,Trinidad and Tobago,"41,570",,,"559,084",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,E.ON SE,,EOAN ,Greece,"29,599",,,"556,652",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,E.Sun Financial Holding Co Ltd,,2884 ,Trinidad and Tobago,"19,632",,,"26,065",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Eagers Automotive Ltd,,APE ,Australia,"338,980",,,"4,013,521",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,East Japan Railway Co,,9020 ,Japan,"13,069",,,"375,394",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Eastroc Beverage Group Co Ltd,,605499 ,C1,"25,528",,,"1,403,799",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Eaton Corp PLC,,ETN ,United States of America (the),"21,877",,,"11,726,444",0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,eBay Inc,,EBAY ,United States of America (the),"95,158",,,"9,521,163",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,EBOS Group Ltd,,EBO ,Australia,"410,519",,,"13,953,524",0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Ecolab Inc,,ECL ,United States of America (the),"23,825",,,"9,016,647",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Edison International,,EIX ,United States of America (the),"124,167",,,"16,011,396",0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,EDP SA,,EDP ,Poland,"40,216",,,"207,898",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Edwards Lifesciences Corp,,EW ,United States of America (the),"167,678",,,"20,048,831",0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,Eiffage SA,,FGR ,FP,"7,737",,,"1,096,314",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Elders Ltd,,ELD ,Australia,"1,453,801",,,"10,409,217",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Eldorado Gold Corp,,EGO ,United States of America (the),"140,683",,,"3,378,746",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Electronic Arts Inc,,EA ,United States of America (the),"152,754",,,"36,094,462",0.0009
31/12/2024,Care Super,Balanced,Listed Equity,1,Elevance Health Inc,,ELV ,United States of America (the),"8,715",,,"5,192,570",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,elf Beauty Inc,,ELF ,United States of America (the),"90,625",,,"18,376,702",0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,Elgi Equipments Ltd,,ELEQ ,India,"205,914",,,"2,252,287",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Eli Lilly & Co,,LLY ,United States of America (the),"40,908",,,"51,006,654",0.0012
31/12/2024,Care Super,Balanced,Listed Equity,1,Elia Group SA/NV,,ELI ,Barbados,442,,,"54,995",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Embraer SA,,EMBR3 ,Belize,"235,583",,,"3,460,750",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,EMCOR Group Inc,,EME ,United States of America (the),"4,429",,,"3,246,714",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Emera Inc,,EMA ,China,"3,434",,,"207,229",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Emerald Resources NL,,EMR ,Australia,"717,803",,,"2,332,861",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Emerson Electric Co,,EMR ,United States of America (the),"11,914",,,"2,384,650",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Empire Co Ltd,,EMP/A ,China,"7,878",,,"388,312",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Empresas Copec SA,,COPEC ,Côte d'Ivoire,"49,317",,,"486,870",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,EMS-Chemie Holding AG,,EMSN ,SW,"1,005",,,"1,094,835",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Enagas SA,,ENG ,San Marino,"3,012",,,"59,345",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Enbridge Inc,,ENB ,China,"65,304",,,"4,474,331",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Enchem Co Ltd,,348370 ,KS,226,,,"33,000",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Endava PLC,,DAVA ,United States of America (the),"63,890",,,"3,188,561",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Endeavour Group Ltd/Australia,,EDV ,Australia,"2,581,500",,,"10,842,299",0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Endesa SA,,ELE ,San Marino,"61,055",,,"2,120,848",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Enel Chile SA,,ENELCHIL ,Côte d'Ivoire,"2,766,033",,,"258,294",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Enel SpA,,ENEL ,Isle of Man,"1,379,003",,,"15,881,312",0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,ENEOS Holdings Inc,,5020 ,Japan,"80,445",,,"683,127",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Engie SA,,ENGI ,FP,"172,933",,,"4,428,001",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Eni SpA,,ENI ,Isle of Man,"87,603",,,"1,917,847",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Enphase Energy Inc,,ENPH ,United States of America (the),"96,328",,,"10,685,336",0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Ensign Group Inc/The,,ENSG ,United States of America (the),"53,383",,,"11,455,266",0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Entergy Corp,,ETR ,United States of America (the),"4,985",,,"610,483",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,EOG Resources Inc,,EOG ,United States of America (the),"30,883",,,"6,114,171",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Eoptolink Technology Inc Ltd,,300502 ,C2,"6,543",,,"167,345",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,EPAM Systems Inc,,EPAM ,United States of America (the),"2,528",,,"954,716",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Epiroc AB,,EPIA ,South Sudan,"5,267",,,"148,246",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,EQT AB,,EQT ,South Sudan,"14,553",,,"651,174",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,EQT Corp,,EQT ,United States of America (the),"135,787",,,"10,112,444",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Equifax Inc,,EFX ,United States of America (the),"62,566",,,"25,752,880",0.0006
31/12/2024,Care Super,Balanced,Listed Equity,1,Equinor ASA,,EQNR ,Norway,"160,426",,,"6,054,842",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Equitable Holdings Inc,,EQH ,United States of America (the),"102,297",,,"7,793,513",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Erste Group Bank AG,,EBS ,AV,"45,927",,,"4,582,487",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Esperion Therapeutics Inc,,ESPR ,United States of America (the),"223,335",,,"793,568",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Essential Utilities Inc,,WTRG ,United States of America (the),"2,912",,,"170,845",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,EssilorLuxottica SA,,EL ,FP,"3,367",,,"1,326,764",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Essity AB,,ESSITYB ,South Sudan,"4,042",,,"174,723",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Etihad Etisalat Co,,EEC ,AB,"6,383",,,"146,522",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Etsy Inc,,ETSY ,United States of America (the),"2,689",,,"229,700",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Eurazeo SE,,RF ,FP,"1,507",,,"181,377",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Eurobank Ergasias Services and Holdings SA,,EUROB ,Gabon,"136,773",,,"510,104",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Euronext NV,,ENX ,FP,"6,005",,,"1,087,752",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Eutelsat Communications SACA,,ETL ,FP,"1,582",,,"6,000",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Eva Airways Corp,,2618 ,Trinidad and Tobago,"329,933",,,"720,866",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Evercore Inc,,EVR ,United States of America (the),"1,266",,,"566,590",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Everest Group Ltd,,EG ,United States of America (the),"2,341",,,"1,370,286",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Evergreen Marine Corp Taiwan Ltd,,2603 ,Trinidad and Tobago,"43,879",,,"486,383",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Evergy Inc,,EVRG ,United States of America (the),"11,312",,,"1,124,538",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Eversource Energy,,ES ,United States of America (the),"4,110",,,"381,229",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,EVN AG,,EVN ,AV,442,,,"16,262",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Evolution AB,,EVO ,South Sudan,"21,726",,,"2,708,268",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Evolution Mining Ltd,,EVN ,Australia,"6,172,873",,,"29,691,519",0.0007000000000000001
31/12/2024,Care Super,Balanced,Listed Equity,1,Evonik Industries AG,,EVK ,Greece,"178,488",,,"4,994,126",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,EVT Ltd,,EVT ,Australia,"23,250",,,"264,587",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Exelixis Inc,,EXEL ,United States of America (the),"20,028",,,"1,077,187",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Exelon Corp,,EXC ,United States of America (the),"182,565",,,"11,098,648",0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,EXOR NV,,EXO ,NA,"1,574",,,"233,107",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Chesapeake Energy Corp,,CHK ,United States of America (the),"10,400",,,"1,672,192",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Expedia Group Inc,,EXPE ,United States of America (the),"21,088",,,"6,346,173",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Experian PLC,,EXPN ,LN,"6,718",,,"468,158",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Exxon Mobil Corp,,XOM ,United States of America (the),"151,993",,,"26,406,938",0.0006
31/12/2024,Care Super,Balanced,Listed Equity,1,F5 Inc,,FFIV ,United States of America (the),"11,581",,,"4,703,694",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fabrinet,,FN ,United States of America (the),"1,505",,,"534,468",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,FactSet Research Systems Inc,,FDS ,United States of America (the),"29,427",,,"22,826,687",0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,Fair Isaac Corp,,FICO ,United States of America (the),"1,538",,,"4,945,851",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fairfax Financial Holdings Ltd,,FFH ,China,"3,709",,,"8,330,423",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Falabella SA,,FALAB ,Côte d'Ivoire,"136,269",,,"777,878",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,FANUC Corp,,6954 ,Japan,"5,274",,,"226,286",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fast Retailing Co Ltd,,9983 ,Japan,"4,400",,,"2,433,682",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fastenal Co,,FAST ,United States of America (the),"59,352",,,"6,893,306",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,FedEx Corp,,FDX ,United States of America (the),"3,079",,,"1,399,154",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Ferrari NV,,RACEM ,"Bonaire, Sint Eustatius and Saba","3,587",,,"2,473,723",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fidelity National Financial Inc,,FNF ,United States of America (the),"39,704",,,"3,600,059",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fidelity National Information Services Inc,,FIS ,United States of America (the),"202,471",,,"26,412,964",0.0006
31/12/2024,Care Super,Balanced,Listed Equity,1,Fifth Third Bancorp,,FITB ,United States of America (the),"24,838",,,"1,696,118",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Firefinch Ltd,,FFX ,Australia,"431,197",,,0,0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,First Abu Dhabi Bank PJSC,,FAB ,UH,"603,318",,,"3,645,107",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,First Citizens BancShares Inc/NC,,FCNCA ,United States of America (the),834,,,"2,845,258",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,First Horizon Corp,,FHN ,United States of America (the),"17,913",,,"582,675",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,First Solar Inc,,FSLR ,United States of America (the),"3,479",,,"990,231",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,FirstEnergy Corp,,FE ,United States of America (the),"6,640",,,"426,606",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Firstgroup PLC,,FGP ,LN,"7,089",,,"23,043",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fiserv Inc,,FI ,United States of America (the),"87,652",,,"29,080,854",0.0007000000000000001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fisher & Paykel Healthcare Corp Ltd,,FPH ,Australia,"1,500,585",,,"52,445,453",0.0012
31/12/2024,Care Super,Balanced,Listed Equity,1,Five Below Inc,,FIVE ,United States of America (the),"46,039",,,"7,804,604",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Five-Star Business Finance Ltd,,FIVESTAR ,India,"352,340",,,"5,143,418",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Corpay Inc,,CPAY ,United States of America (the),"11,666",,,"6,376,360",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,FleetPartners Group Ltd,,FPR ,Australia,"1,818,995",,,"4,893,096",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fletcher Building Ltd,,FBU ,Australia,"11,941,717",,,"30,451,379",0.0007000000000000001
31/12/2024,Care Super,Balanced,Listed Equity,1,Flex Ltd,,FLEX ,United States of America (the),"155,631",,,"9,649,822",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Flight Centre Travel Group Ltd,,FLT ,Australia,"917,688",,,"15,307,031",0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,Floor & Decor Holdings Inc,,FND ,United States of America (the),"12,924",,,"2,081,055",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fluence Corp Ltd,,FLC ,Australia,"157,669",,,"11,352",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Flughafen Zurich AG,,FHZN ,SW,238,,,"92,150",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Flutter Entertainment PLC,,FLTRL ,TQ,"45,576",,,"19,101,760",0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,FMC Corp,,FMC ,United States of America (the),"20,169",,,"1,583,494",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fomento Economico Mexicano SAB de CV,,FMX ,United States of America (the),"141,035",,,"19,473,651",0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,Ford Motor Co,,F ,United States of America (the),"81,653",,,"1,305,597",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fortescue Ltd,,FMG ,Australia,"2,191,391",,,"39,992,881",0.0009
31/12/2024,Care Super,Balanced,Listed Equity,1,Fortinet Inc,,FTNT ,United States of America (the),"51,943",,,"7,926,277",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Fortis Inc/Canada,,FTS ,China,"97,043",,,"6,509,378",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Fortive Corp,,FTV ,United States of America (the),"11,133",,,"1,348,588",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fortune Electric Co Ltd,,1519 ,Trinidad and Tobago,"14,626",,,"405,679",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fox Corp,,FOXA ,United States of America (the),"26,752",,,"2,098,990",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Foxconn Industrial Internet Co Ltd,,601138 ,C1,"61,662",,,"293,347",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Franco-Nevada Corp,,FNV ,China,"8,156",,,"1,547,221",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Franco-Nevada Corp,,FNV ,United States of America (the),"32,310",,,"6,136,350",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fraport AG Frankfurt Airport Services Worldwide,,FRA ,Greece,440,,,"43,009",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Freeport-McMoRan Inc,,FCX ,United States of America (the),"58,225",,,"3,581,041",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fresenius Medical Care AG,,FME ,Greece,"230,829",,,"17,047,976",0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,Fresenius SE & Co KGaA,,FRE ,Greece,"100,698",,,"5,648,562",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Freshpet Inc,,FRPT ,United States of America (the),"31,538",,,"7,544,295",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Frontier Communications Parent Inc,,FYBR ,United States of America (the),"30,712",,,"1,721,224",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fubon Financial Holding Co Ltd,,2881 ,Trinidad and Tobago,"6,059",,,"26,955",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fuji Electric Co Ltd,,6504 ,Japan,"33,795",,,"2,972,243",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Fujikura Ltd,,5803 ,Japan,"27,636",,,"1,859,733",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Fujitsu Ltd,,6702 ,Japan,"328,424",,,"9,448,815",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Furukawa Electric Co Ltd,,5801 ,Japan,"8,237",,,"565,891",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Futu Holdings Ltd,,FUTU ,United States of America (the),"6,499",,,"839,596",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,G8 Education Ltd,,GEM ,Australia,"162,550",,,"212,128",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Galaxy Entertainment Group Ltd,,27 ,Hong Kong,"1,201,679",,,"8,245,176",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Garmin Ltd,,GRMN ,United States of America (the),"20,081",,,"6,689,783",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Gartner Inc,,IT ,United States of America (the),"22,127",,,"17,313,645",0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,Gaztransport Et Technigaz SA,,GTT ,FP,"5,155",,,"1,108,820",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,GE Aerospace,,GE ,United States of America (the),"53,457",,,"14,400,639",0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,GE Vernova Inc,,GEV ,United States of America (the),"4,155",,,"2,207,628",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,GEA Group AG,,G1A ,Greece,"40,182",,,"3,213,655",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Geberit AG,,GEBN ,SW,786,,,"720,837",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Geely Automobile Holdings Ltd,,175 ,Hong Kong,"8,362",,,"25,766",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,General Mills Inc,,GIS ,United States of America (the),36,,,"3,732",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,General Motors Co,,GM ,United States of America (the),"48,457",,,"4,169,081",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Generali,,G ,Isle of Man,"24,195",,,"1,103,492",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Generation Development Group Ltd,,GDG ,Australia,"1,008,100",,,"3,629,159",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Genesis Minerals Ltd,,GMD ,Australia,"1,595,883",,,"3,941,831",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Genmab A/S,,GMAB ,DC,"5,252",,,"1,757,869",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Genmab A/S,,GMAB ,United States of America (the),"18,622",,,"627,694",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Genting Singapore Ltd,,GENS ,SP,"781,582",,,"707,884",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Gentrack Group Ltd,,GTK ,Australia,"645,136",,,"7,477,129",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,George Weston Ltd,,WN ,China,"1,053",,,"264,252",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Gerdau SA,,GGBR4 ,Belize,"48,744",,,"231,166",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Getlink SE,,GET ,FP,"5,315",,,"136,926",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Gildan Activewear Inc,,GIL ,China,"27,354",,,"2,078,136",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Gilead Sciences Inc,,GILD ,United States of America (the),"75,913",,,"11,325,315",0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Givaudan SA,,GIVN ,SW,795,,,"5,618,037",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Glencore PLC,,GLEN ,LN,"172,840",,,"1,235,543",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Global Payments Inc,,GPN ,United States of America (the),"108,313",,,"19,603,528",0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,Globant SA,,GLOB ,United States of America (the),"57,008",,,"19,742,766",0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,GMO Payment Gateway Inc,,3769 ,Japan,"46,574",,,"3,815,186",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,GMR Airports Ltd,,GMRAIRPO ,India,"1,744,571",,,"2,585,537",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,GoDaddy Inc,,GDDY ,United States of America (the),"45,077",,,"14,369,514",0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Gold Fields Ltd,,GFI ,Svalbard and Jan Mayen,"19,837",,,"419,538",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Gold Road Resources Ltd,,GOR ,Australia,"4,834,803",,,"9,911,346",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Goldman Sachs Group Inc/The,,GS ,United States of America (the),"15,866",,,"14,673,511",0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,GQG Partners Inc,,GQG ,Australia,"6,721,691",,,"13,913,901",0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Grab Holdings Ltd,,GRAB ,United States of America (the),"384,161",,,"2,928,599",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Graco Inc,,GGG ,United States of America (the),"25,445",,,"3,464,094",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,GrainCorp Ltd,,GNC ,Australia,"378,133",,,"2,775,500",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Graphic Packaging Holding Co,,GPK ,United States of America (the),"13,456",,,"590,284",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Great-West Lifeco Inc,,GWO ,China,"41,123",,,"2,201,503",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Gree Electric Appliances Inc of Zhuhai,,000651 ,C2,"19,784",,,"198,966",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Grupo Aeroportuario del Sureste SAB de CV,,ASURB ,Myanmar,"11,170",,,"463,916",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Grupo Financiero Banorte SAB de CV,,GFNORTEO ,Myanmar,"2,339",,,"24,339",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Grupo Financiero Inbursa SAB de CV,,GFINBURO ,Myanmar,"28,087",,,"94,666",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Grupo Mexico SAB de CV,,GMEXICOB ,Myanmar,"779,595",,,"5,990,864",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,GS Yuasa Corp,,6674 ,Japan,109,,,"2,971",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,GSK PLC,,GSK ,LN,"509,774",,,"13,884,522",0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Gudeng Precision Industrial Co Ltd,,3680 ,Trinidad and Tobago,"120,861",,,"2,899,677",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Guidewire Software Inc,,GWRE ,United States of America (the),"25,441",,,"6,926,929",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Guzman y Gomez Ltd,,GYG ,Australia,"342,568",,,"13,897,986",0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,GWA Group Ltd,,GWA ,Australia,"54,560",,,"132,035",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,H Lundbeck A/S,,HLUNB ,DC,"299,485",,,"2,775,304",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,H World Group Ltd,,HTHT ,United States of America (the),"23,787",,,"1,268,985",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,H&R Block Inc,,HRB ,United States of America (the),"54,129",,,"4,619,497",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Haidilao International Holding Ltd,,6862 ,Hong Kong,"202,461",,,"669,323",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Haleon PLC,,HLN ,LN,"6,185,439",,,"47,219,304",0.0011
31/12/2024,Care Super,Balanced,Listed Equity,1,Halliburton Co,,HAL ,United States of America (the),"1,124",,,"49,339",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hamilton Lane Inc,,HLNE ,United States of America (the),"27,639",,,"6,608,892",0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Hana Financial Group Inc,,086790 ,KS,"23,585",,,"1,469,711",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hang Seng Bank Ltd,,11 ,Hong Kong,"49,313",,,"979,702",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hangzhou Robam Appliances Co Ltd,,002508 ,C2,"386,702",,,"1,833,682",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hangzhou Tigermed Consulting Co Ltd,,3347 ,Hong Kong,"350,446",,,"2,244,240",0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Hankook Tire & Technology Co Ltd,,161390 ,KS,"6,988",,,"294,414",0.0
31/12/2024,Care Super,Balanced,Listed Equity,1,Hannover Rueck SE,,HNR1 ,Greece,"14,294",,,"5,770,821",0.0001
