Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,CareSuper,Balanced,Cash,1,JP Morgan Chase & Co,SAR,,,,,,82627,0
2024-12-31,CareSuper,Balanced,Cash,1,JP Morgan Chase & Co,SEK,,,,,,106521,0
2024-12-31,CareSuper,Balanced,Cash,1,JP Morgan Chase & Co,SGD,,,,,,2733053,0.0001
2024-12-31,CareSuper,Balanced,Cash,1,JP Morgan Chase & Co,THB,,,,,,862,0
2024-12-31,CareSuper,Balanced,Cash,1,JP Morgan Chase & Co,TRY,,,,,,15144,0
2024-12-31,CareSuper,Balanced,Cash,1,JP Morgan Chase & Co,TWD,,,,,,216525,0
2024-12-31,CareSuper,Balanced,Cash,1,JP Morgan Chase & Co,USD,,,,,,293896978,0.0069
2024-12-31,CareSuper,Balanced,Cash,1,JP Morgan Chase & Co,ZAR,,,,,,256731,0
2024-12-31,CareSuper,Balanced,Cash,1,Macquarie Bank,AUD,,,,,,38983009,0.0009
2024-12-31,CareSuper,Balanced,Cash,1,Macquarie Bank,CHF,,,,,,-352808,0
2024-12-31,CareSuper,Balanced,Cash,1,Macquarie Bank,EUR,,,,,,1356796,0
2024-12-31,CareSuper,Balanced,Cash,1,Macquarie Bank,GBP,,,,,,-95725,0
2024-12-31,CareSuper,Balanced,Cash,1,Macquarie Bank,JPY,,,,,,-502274,0
2024-12-31,CareSuper,Balanced,Cash,1,Macquarie Bank,USD,,,,,,8957298,0.0002
2024-12-31,CareSuper,Balanced,Cash,1,Members Equity Bank,AUD,,,,,,15352942,0.0004
2024-12-31,CareSuper,Balanced,Cash,1,MSCI Inc,AUD,,,,,,58,0
2024-12-31,CareSuper,Balanced,Cash,1,MSCI Inc,CAD,,,,,,-194605,0
2024-12-31,CareSuper,Balanced,Cash,1,MSCI Inc,EUR,,,,,,546406,0
2024-12-31,CareSuper,Balanced,Cash,1,MSCI Inc,GBP,,,,,,-84088,0
2024-12-31,CareSuper,Balanced,Cash,1,MSCI Inc,JPY,,,,,,-168,0
2024-12-31,CareSuper,Balanced,Cash,1,MSCI Inc,USD,,,,,,5032742,0.0001
2024-12-31,CareSuper,Balanced,Cash,1,MUFG Bank Ltd,AUD,,,,,,179834754,0.0042
2024-12-31,CareSuper,Balanced,Cash,1,National Australia Bank,AUD,,,,,,412350276,0.0097
2024-12-31,CareSuper,Balanced,Cash,1,Hungarian National Bank,HUF,,,,,,1451473,0
2024-12-31,CareSuper,Balanced,Cash,1,Norfina,AUD,,,,,,53710665,0.0013
2024-12-31,CareSuper,Balanced,Cash,1,Sumitomo Mitsui Banking Corporation,AUD,,,,,,181398953,0.0043
2024-12-31,CareSuper,Balanced,Cash,1,UBS,AUD,,,,,,9248202,0.0002
2024-12-31,CareSuper,Balanced,Cash,1,UBS,USD,,,,,,1368136,0
2024-12-31,CareSuper,Balanced,Cash,1,Wells Fargo,USD,,,,,,4298334,0.0001
2024-12-31,CareSuper,Balanced,Cash,1,Westpac Banking Corporation,AUD,,,,,,276736523,0.0065
2024-12-31,CareSuper,Balanced,Cash,1,Westpac Banking Corporation,USD,,,,,,-206010,0
2024-12-31,CareSuper,Balanced,Cash,1,Sub Total,,,,,,,3651069396,0.0861
2024-12-31,CareSuper,Balanced,Fixed Income,1,"Apollo Global Management, LLC",,,,,,,161325379,0.0038
2024-12-31,CareSuper,Balanced,Fixed Income,1,"Bain Capital Credit, LP",,,,,,,678107650,0.016
2024-12-31,CareSuper,Balanced,Fixed Income,1,Barings LLC,,,,,,,2380492,0.0001
2024-12-31,CareSuper,Balanced,Fixed Income,1,Capula Investment Management LLP,,,,,,,385866573,0.0091
2024-12-31,CareSuper,Balanced,Fixed Income,1,Citigroup Global Market Australia Pty Ltd,,,,,,,1129968984,0.0267
2024-12-31,CareSuper,Balanced,Fixed Income,1,Coolabah Capital Institutional Investments Pty Ltd,,,,,,,371358069,0.0088
2024-12-31,CareSuper,Balanced,Fixed Income,1,"Elementum Advisors, LLC",,,,,,,239240132,0.0056
2024-12-31,CareSuper,Balanced,Fixed Income,1,"Fermat Capital Management, LLC",,,,,,,304426507,0.0072
2024-12-31,CareSuper,Balanced,Fixed Income,1,Hayfin Management limited,,,,,,,11079214,0.0003
2024-12-31,CareSuper,Balanced,Fixed Income,1,IFM Investors Pty Ltd,,,,,,,6950602,0.0002
2024-12-31,CareSuper,Balanced,Fixed Income,1,Jamieson Coote Bonds Pty Ltd,,,,,,,635572105,0.015
2024-12-31,CareSuper,Balanced,Fixed Income,1,Janus Henderson Investors (Australia) Institutional Funds Management Limited,,,,,,,631650774,0.0149
2024-12-31,CareSuper,Balanced,Fixed Income,1,JPMorgan Asset Management (Australia) Limited,,,,,,,113107911,0.0027
2024-12-31,CareSuper,Balanced,Fixed Income,1,"Marathon Asset Management, L.P.",,,,,,,790847662,0.0187
2024-12-31,CareSuper,Balanced,Fixed Income,1,Metrics Credit Partners Pty Ltd,,,,,,,298588056,0.007
2024-12-31,CareSuper,Balanced,Fixed Income,1,Partners Group Holding AG,,,,,,,8803437,0.0002
2024-12-31,CareSuper,Balanced,Fixed Income,1,PIMCO Australia Pty Ltd,,,,,,,422099785,0.01
2024-12-31,CareSuper,Balanced,Fixed Income,1,QIC Limited,,,,,,,135509409,0.0032
2024-12-31,CareSuper,Balanced,Fixed Income,1,"Shenkman Capital Management, Inc",,,,,,,530015057,0.0125
2024-12-31,CareSuper,Balanced,Fixed Income,1,State Street Bank and Trust Company,,,,,,,3744,0
2024-12-31,CareSuper,Balanced,Fixed Income,1,TCW Asset Management Company LLC,,,,,,,585733119,0.0138
2024-12-31,CareSuper,Balanced,Fixed Income,1,Sub Total,,,,,,,7442634664,0.1756
2024-12-31,CareSuper,Balanced,Listed Equity,1,3i Group PLC,,III LN,,109771,,,7913584,0.0002
2024-12-31,CareSuper,Balanced,Listed Equity,1,3M Co,,MMM US,United States of America (the),31378,,,6542247,0.0002
2024-12-31,CareSuper,Balanced,Listed Equity,1,A O Smith Corp,,AOS US,United States of America (the),18472,,,2035056,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,a2 Milk Co Ltd/The,,A2M AU,Australia,4179644,,,24158341,0.0006
2024-12-31,CareSuper,Balanced,Listed Equity,1,A2A SpA,,A2A IM,Isle of Man,734539,,,2635095,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,AAC Technologies Holdings Inc,,2018 HK,Hong Kong,403516,,,3146226,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,ABB Ltd,,ABBN SW,,124208,,,10862266,0.0003
2024-12-31,CareSuper,Balanced,Listed Equity,1,Abbott Laboratories,,ABT US,United States of America (the),37532,,,6856614,0.0002
2024-12-31,CareSuper,Balanced,Listed Equity,1,AbbVie Inc,,ABBV US,United States of America (the),91557,,,26277431,0.0006
2024-12-31,CareSuper,Balanced,Listed Equity,1,ABN AMRO Bank NV,,ABN NA,Namibia,259927,,,6472933,0.0002
2024-12-31,CareSuper,Balanced,Listed Equity,1,Abu Dhabi Commercial Bank PJSC,,ADCB UH,,571402,,,2618102,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Abu Dhabi Islamic Bank PJSC,,ADIB UH,,223291,,,1356924,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Accent Group Ltd,,AX1 AU,Australia,70732,,,165513,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Accenture PLC,,ACN US,United States of America (the),40385,,,22946131,0.0005
2024-12-31,CareSuper,Balanced,Listed Equity,1,Accton Technology Corp,,2345 TT,Trinidad and Tobago,95886,,,3651497,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,ACS Actividades de Construccion y Servicios SA,,ACS SM,San Marino,9176,,,743396,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Acuity Brands Inc,,AYI US,United States of America (the),5943,,,2804265,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Adairs Ltd,,ADH AU,Australia,31874,,,86059,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,adidas AG,,ADS GR,Greece,3467,,,1372989,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Adnoc Gas PLC,,ADNOCGAS UH,,1458562,,,2251175,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,ADNOC Logistics & Services,,ADNOCLS UH,,105983,,,253054,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Adobe Inc,,ADBE US,United States of America (the),78112,,,56100565,0.0013
2024-12-31,CareSuper,Balanced,Listed Equity,1,Adriatic Metals PLC,,ADT AU,Australia,56209,,,219215,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Advanced Micro Devices Inc,,AMD US,United States of America (the),112952,,,22035737,0.0005
2024-12-31,CareSuper,Balanced,Listed Equity,1,Advantech Co Ltd,,2395 TT,Trinidad and Tobago,312601,,,5336160,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Advantest Corp,,6857 JP,Japan,77215,,,7298911,0.0002
2024-12-31,CareSuper,Balanced,Listed Equity,1,Adyen NV,,ADYEN NA,Namibia,12015,,,28876440,0.0007
2024-12-31,CareSuper,Balanced,Listed Equity,1,Aena SME SA,,AENA SM,San Marino,945,,,311848,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,AerCap Holdings NV,,AER US,United States of America (the),85981,,,13289837,0.0003
2024-12-31,CareSuper,Balanced,Listed Equity,1,Aeroports de Paris SA,,ADP FP,,372,,,69545,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Aflac Inc,,AFL US,United States of America (the),10757,,,1797165,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Agilent Technologies Inc,,A US,United States of America (the),1682,,,364917,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,AGL Energy Ltd,,AGL AU,Australia,927531,,,10471826,0.0002
2024-12-31,CareSuper,Balanced,Listed Equity,1,Agnico Eagle Mines Limited/Mines Agnico Eagle Limitee,,AEM CN,China,35581,,,4493659,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,AIA Group Ltd,,1299 HK,Hong Kong,3642314,,,42636694,0.001
2024-12-31,CareSuper,Balanced,Listed Equity,1,AIB Group PLC,,AIBG ID,Indonesia,28044,,,249992,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Aier Eye Hospital Group Co Ltd,,300015 C2,,55764,,,163491,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Air Canada,,AC CN,China,16196,,,404875,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Air Liquide SA,,AI FP,,11288,,,2962380,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Airbnb Inc,,ABNB US,United States of America (the),106510,,,22605922,0.0005
2024-12-31,CareSuper,Balanced,Listed Equity,1,Airbus SE,,AIR FP,,60780,,,15733618,0.0004
2024-12-31,CareSuper,Balanced,Listed Equity,1,Airtac International Group,,1590 TT,Trinidad and Tobago,64337,,,2675081,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Ajinomoto Co Inc,,2802 JP,Japan,6620,,,438976,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Akamai Technologies Inc,,AKAM US,United States of America (the),14730,,,2275518,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Akbank TAS,,AKBNK TI,,8775,,,25992,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Al Rajhi Bank,,RJHI AB,,83501,,,3395487,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Al Rajhi Co for Co-operative Insurance,,ARCCI AB,,3760,,,277329,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Albertsons Cos Inc,,ACI US,United States of America (the),5317,,,168663,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alcoa Corp,,AAI AU,Australia,847287,,,50261048,0.0012
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alcoa Corp,,AA US,United States of America (the),114291,,,6973945,0.0002
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alcon Inc,,ALC SW,,175103,,,23998089,0.0006
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alfresa Holdings Corp,,2784 JP,Japan,400,,,8894,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Algonquin Power & Utilities Corp,,AQN CN,China,8836,,,63310,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alibaba Group Holding Ltd,,BABA US,United States of America (the),33025,,,4522634,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alibaba Group Holding Ltd,,9988 HK,Hong Kong,1684531,,,28860507,0.0007
2024-12-31,CareSuper,Balanced,Listed Equity,1,Align Technology Inc,,ALGN US,United States of America (the),26868,,,9048295,0.0002
2024-12-31,CareSuper,Balanced,Listed Equity,1,Allegion plc,,ALLE US,United States of America (the),87110,,,18385780,0.0004
2024-12-31,CareSuper,Balanced,Listed Equity,1,Allegro.eu SA,,ALE PW,Palau,90336,,,956535,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,ALLETE Inc,,ALE US,United States of America (the),686,,,71789,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alliance Aviation Services Ltd,,AQZ AU,Australia,1422167,,,4223835,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alliant Energy Corp,,LNT US,United States of America (the),2922,,,279096,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Allianz SE,,ALV GR,Greece,39841,,,19716529,0.0005
2024-12-31,CareSuper,Balanced,Listed Equity,1,Ally Financial Inc,,ALLY US,United States of America (the),210681,,,12253285,0.0003
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alnylam Pharmaceuticals Inc,,ALNY US,United States of America (the),10864,,,4129042,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alpha Dhabi Holding PJSC,,ALPHADHA UH,,944938,,,4944557,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alpha HPA Ltd,,A4N AU,Australia,213646,,,190145,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alphabet Inc,,GOOGL US,United States of America (the),589910,,,180360106,0.0043
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alphabet Inc,,GOOG US,United States of America (the),516231,,,158783793,0.0037
2024-12-31,CareSuper,Balanced,Listed Equity,1,Alps Alpine Co Ltd,,6770 JP,Japan,19168,,,317648,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,ALS Ltd,,ALQ AU,Australia,2953403,,,44537317,0.0011
2024-12-31,CareSuper,Balanced,Listed Equity,1,Amadeus IT Group SA,,AMS SM,San Marino,53032,,,6048909,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Amazon.com Inc,,AMZN US,United States of America (the),860213,,,304808515,0.0072
2024-12-31,CareSuper,Balanced,Listed Equity,1,Ambev SA,,ABEV US,United States of America (the),4437468,,,13259008,0.0003
2024-12-31,CareSuper,Balanced,Listed Equity,1,Ambev SA,,ABEV3 BZ,Belize,157658,,,483894,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Amcor PLC,,AMC AU,Australia,3228288,,,48327480,0.0011
2024-12-31,CareSuper,Balanced,Listed Equity,1,Amdocs Ltd,,DOX US,United States of America (the),52975,,,7284716,0.0002
2024-12-31,CareSuper,Balanced,Listed Equity,1,Ameren Corp,,AEE US,United States of America (the),3096,,,445760,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,America Movil SAB de CV,,AMXB MM,Myanmar,2768013,,,3214412,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,American Electric Power Co Inc,,AEP US,United States of America (the),77987,,,11617123,0.0003
2024-12-31,CareSuper,Balanced,Listed Equity,1,American Express Co,,AXP US,United States of America (the),126091,,,60442030,0.0014
2024-12-31,CareSuper,Balanced,Listed Equity,1,American International Group Inc,,AIG US,United States of America (the),58504,,,6878965,0.0002
2024-12-31,CareSuper,Balanced,Listed Equity,1,American States Water Co,,AWR US,United States of America (the),416,,,52198,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,American Water Works Co Inc,,AWK US,United States of America (the),2273,,,457067,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Ameriprise Financial Inc,,AMP US,United States of America (the),13272,,,11413386,0.0003
2024-12-31,CareSuper,Balanced,Listed Equity,1,Amgen Inc,,AMGN US,United States of America (the),29401,,,12376647,0.0003
2024-12-31,CareSuper,Balanced,Listed Equity,1,Amotiv Ltd,,AOV AU,Australia,1511113,,,16017800,0.0004
2024-12-31,CareSuper,Balanced,Listed Equity,1,AMP Ltd,,AMP AU,Australia,16807286,,,26639548,0.0006
2024-12-31,CareSuper,Balanced,Listed Equity,1,Amphenol Corp,,APH US,United States of America (the),22949,,,2574177,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Amplitude Energy Ltd,,AEL AU,Australia,4840618,,,992327,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Ampol Ltd,,ALD AU,Australia,2593728,,,73117184,0.0017
2024-12-31,CareSuper,Balanced,Listed Equity,1,Amundi SA,,AMUN FP,,100872,,,10830753,0.0003
2024-12-31,CareSuper,Balanced,Listed Equity,1,ANA Holdings Inc,,9202 JP,Japan,24788,,,729968,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Analog Devices Inc,,ADI US,United States of America (the),40933,,,14046033,0.0003
2024-12-31,CareSuper,Balanced,Listed Equity,1,ANDRITZ AG,,ANDR AV,,2454,,,201037,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Anglo American Platinum Ltd,,AMS SJ,Svalbard and Jan Mayen,65342,,,3181977,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Anheuser-Busch InBev SA/NV,,ABI BB,Barbados,37874,,,3056268,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Anritsu Corp,,6754 JP,Japan,2181,,,31608,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Ansell Ltd,,ANN AU,Australia,476507,,,16115471,0.0004
2024-12-31,CareSuper,Balanced,Listed Equity,1,ANSYS Inc,,ANSS US,United States of America (the),29341,,,15985786,0.0004
2024-12-31,CareSuper,Balanced,Listed Equity,1,ANZ Group Holdings Ltd,,ANZ AU,Australia,6901147,,,196958728,0.0046
2024-12-31,CareSuper,Balanced,Listed Equity,1,Aon PLC,,AON US,United States of America (the),35041,,,20326856,0.0005
2024-12-31,CareSuper,Balanced,Listed Equity,1,AP Moller - Maersk A/S,,MAERSKB DC,,221,,,590101,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,AP Moller - Maersk A/S,,MAERSKA DC,,137,,,354639,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,APA Corp,,APA US,United States of America (the),33786,,,1259967,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Apple Inc,,AAPL US,United States of America (the),706544,,,285767163,0.0067
2024-12-31,CareSuper,Balanced,Listed Equity,1,Applied Materials Inc,,AMAT US,United States of America (the),171783,,,45121697,0.0011
2024-12-31,CareSuper,Balanced,Listed Equity,1,AppLovin Corp,,APP US,United States of America (the),49975,,,26137963,0.0006
2024-12-31,CareSuper,Balanced,Listed Equity,1,Aptiv PLC,,APTV US,United States of America (the),41432,,,4047187,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Arab National Bank,,ARNB AB,,53628,,,485931,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Arafura Rare Earths Ltd,,ARU AU,Australia,468743,,,53905,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Aramark,,ARMK US,United States of America (the),61500,,,3705969,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,ARB Corp Ltd,,ARB AU,Australia,102212,,,4150809,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,ARC Resources Ltd,,ARX CN,China,39781,,,1164663,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Arca Continental SAB de CV,,AC* MM,Myanmar,129296,,,1734888,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,Arcadium Lithium PLC,,LTM AU,Australia,54798,,,449340,0
2024-12-31,CareSuper,Balanced,Listed Equity,1,ArcelorMittal SA,,MT NA,Namibia,308556,,,11574899,0.0003
2024-12-31,CareSuper,Balanced,Listed Equity,1,Arch Capital Group Ltd,,ACGL US,United States of America (the),58209,,,8682189,0.0002
2024-12-31,CareSuper,Balanced,Listed Equity,1,Ares Management Corp,,ARES US,United States of America (the),38002,,,10865646,0.0003
2024-12-31,CareSuper,Balanced,Listed Equity,1,Arhaus Inc,,ARHS US,United States of America (the),261449,,,3969340,0.0001
2024-12-31,CareSuper,Balanced,Listed Equity,1,Arista Networks Inc,,ANET US,United States of America (the),138013,,,24637912,0.0006
2024-12-31,CareSuper,Balanced,Listed Equity,1,Aristocrat Leisure Ltd,,ALL AU,Australia,2534086,,,173230151,0.0041
