Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ENOVA INTERNATIONAL, INC.",-,ENVA,United States,9416.0,,-,1458203.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ADVANTEST CORP.,-,6857,Japan,15417.0,,-,1457320.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CONSOLIDATED EDISON, INC.",-,ED,United States,10107.0,,-,1456705.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CBOE GLOBAL MARKETS, INC.",-,CBOE,United States,4612.0,,-,1455749.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,LONZA GROUP AG,-,LONN,Switzerland,1521.0,,-,1452179.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,OTIS WORLDWIDE CORP.,-,OTIS,United States,9701.0,,-,1451103.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"WASTE CONNECTIONS, INC.",-,WCN,United States,5224.0,,-,1447820.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DEUTSCHE BOERSE AG,-,DB1,Germany,3888.0,,-,1446050.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GARMIN LTD.,-,GRMN,United States,4337.0,,-,1444770.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CHROMA ATE, INC.",-,2360,Taiwan,71691.0,,-,1444527.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MITSUBISHI HEAVY INDUSTRIES LTD.,-,7011,Japan,63127.0,,-,1442175.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EQUINOR ASA,-,EQNR,United States,37692.0,,-,1442164.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"NASDAQ, INC.",-,NDAQ,United States,11522.0,,-,1438788.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TRANSALTA CORP.,-,TA,Canada,63018.0,,-,1438753.0,0.0001
