Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Sector,Industry,Units Held,% Ownership,Address,Value (AUD),Weighting
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,CLP,,,,,,,,,12754.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,CNY,,,,,,,,,2.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,COP,,,,,,,,,25035.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,CZK,,,,,,,,,285546.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,DKK,,,,,,,,,84727168.0,0.0004
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,EUR,,,,,,,,,105043144.0,0.0004
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,HKD,,,,,,,,,1403932.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,HUF,,,,,,,,,61250.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,INR,,,,,,,,,3012688.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,ILS,,,,,,,,,-30247.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,JPY,,,,,,,,,104114837.0,0.0004
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,KRW,,,,,,,,,5363546.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,MYR,,,,,,,,,1.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,MXN,,,,,,,,,-1031994.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,NZD,,,,,,,,,8024846.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,NOK,,,,,,,,,17968928.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,PKR,,,,,,,,,850.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,PHP,,,,,,,,,41251.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,PLN,,,,,,,,,278328.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,QAR,,,,,,,,,3344.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,RON,,,,,,,,,1.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,RUB,,,,,,,,,3341427.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,SGD,,,,,,,,,2531717.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,ZAR,,,,,,,,,108820.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,SEK,,,,,,,,,3300982.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,CHF,,,,,,,,,56707177.0,0.0002
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,TWD,,,,,,,,,2919111.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,TRY,,,,,,,,,7031.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,GBP,,,,,,,,,92775584.0,0.0004
Dec 31 2024,AustralianSuper,Balanced,Cash,1,JPMorgan Chase Bank NA,USD,,,,,,,,,43238541.0,0.0002
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Kommunalbanken AS,EUR,,,,,,,,,5910288.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Korea Development Bank/London,USD,,,,,,,,,10811417.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Morgan Stanley & Co International PLC,AUD,,,,,,,,,21100925.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Cash,1,MUFG Bank Ltd/London,EUR,,,,,,,,,26011552.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Cash,1,MUFG Bank Ltd/London,GBP,,,,,,,,,6706250.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,MUFG Bank Ltd/London,USD,,,,,,,,,16121087.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Cash,1,National Australia Bank Ltd,AUD,,,,,,,,,1041141285.0,0.0044
Dec 31 2024,AustralianSuper,Balanced,Cash,1,National Australia Bank Ltd,GBP,,,,,,,,,6706250.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,National Australia Bank Ltd,USD,,,,,,,,,108346978.0,0.0005
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Rabobank Australia Ltd,AUD,,,,,,,,,72082652.0,0.0003
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Royal Bank of Canada,AUD,,,,,,,,,58407452.0,0.0002
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Royal Bank of Canada,GBP,,,,,,,,,8047500.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Royal Bank of Canada,USD,,,,,,,,,119181675.0,0.0005
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Royal Bank of Canada/London,CAD,,,,,,,,,86632252.0,0.0004
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Royal Bank of Canada/Sydney,AUD,,,,,,,,,454458492.0,0.0019
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Societe Generale SA,AUD,,,,,,,,,43761237.0,0.0002
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Standard Chartered Bank,AUD,,,,,,,,,-6714538.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,State Street Bank and Trust Co,AUD,,,,,,,,,-39686168.0,-0.0002
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Sumitomo Mitsui Banking Corp,USD,,,,,,,,,16195322.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Sumitomo Mitsui Banking Corp/Sydney,AUD,,,,,,,,,17537666.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Cash,1,UBS AG,AUD,,,,,,,,,-1632517.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Westpac Banking Corp,AUD,,,,,,,,,244823679.0,0.001
Dec 31 2024,AustralianSuper,Balanced,Cash,1,Sub Total,,,,,,,,,,4318051427.0,0.0181
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,ACM Auto Trust 2024-1,,,,,,,,,,10410855.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Asimi Funding 2024-1 PLC,,,,,,,,,,3030275.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Bridge 2024-SFR1 Trust,,,,,,,,,,2955855.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Firstmac Asset Funding Trust No. 1 Series Auto No. 2,,,,,,,,,,2123203.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Flexicommercial Abs Trust 2023-1,,,,,,,,,,3165943.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,FP Turbo Series 2023-1 Trust,,,,,,,,,,8471784.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Handy ABS 2024-1 Trust,,,,,,,,,,2072715.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Horizon Aircraft Finance IV Ltd,,,,,,,,,,8249319.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Judo Capital Markets Trust 2023-1,,,,,,,,,,16773637.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Metro Finance 2023-2 Trust,,,,,,,,,,12609689.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Navigator 2024-1 Aviation Ltd,,,,,,,,,,5474768.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Pagaya AI Technology in Housing Trust 2023-1,,,,,,,,,,512600.0,0.0
