Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Sector,Industry,Units Held,% Ownership,Address,Value (AUD),Weighting
2024-12-31,cbus,Balanced Growth,Listed equity,1,JD.COM ADR,,BMM27D9,SEDOL,,Consumer Cyclical,Internet Retail,100565.59,,,5631283.01,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,JG SUMMIT HOLDINGS,,6466457,SEDOL,,,,383457.33,,,220022.47,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,JIANGLING MOTORS CORP LTD COMMON STOCK CNY 1,,BD5M272,SEDOL,,Consumer Cyclical,Auto Manufacturers,149046.88,,,773377.4,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,JIANGSU CHANGS A (HK-C),,BFF1Z18,SEDOL,,Financial Services,Banks - Regional,4263929.55,,,7142194.18,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,JIANGSU EXPRESSWAY CO H,,6005504,SEDOL,,Industrials,Infrastructure Operations,626736.99,,,1118073.0,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,JIANGSU HENGRUI A (HK-C),,BP3R369,SEDOL,,Healthcare,Drug Manufacturers - General,5312.38,,,53954.5,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,JIANGSU KANION PHARMACEUTICAL CO LTD COMMON STOCK CNY 1,,BP3R7P6,SEDOL,,Healthcare,Drug Manufacturers - Specialty & Generic,552812.74,,,1666022.64,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,JIANGXI COPPER CO H,,6000305,SEDOL,,Basic Materials,Copper,431725.76,,,1118467.94,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,JOBY AVIATION INC COMMON STOCK USD 0.0001,,BMCRLL0,SEDOL,,Industrials,Airports & Air Services,1190406.61,,,15631116.41,0.0002
2024-12-31,cbus,Balanced Growth,Listed equity,1,JOHNSON & JOHNSON,,2475833,SEDOL,,Healthcare,Drug Manufacturers - General,79534.18,,,18577458.97,0.0002
2024-12-31,cbus,Balanced Growth,Listed equity,1,JOYY INC ADR,,BL3N3C5,SEDOL,,Communication Services,Internet Content & Information,11885.25,,,803355.46,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,JPMORGAN CHASE & CO,,2190385,SEDOL,,Financial Services,Banks - Diversified,62917.78,,,24359236.24,0.0003
2024-12-31,cbus,Balanced Growth,Listed equity,1,JSC KASPI.KZ GDR-REG S,,BJY21K1,SEDOL,,Technology,Software - Infrastructure,21152.13,,,3235594.52,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,JSW ENERGY,,B4X3ST8,SEDOL,,Utilities,Utilities - Independent Power Producers,166679.18,,,2020767.43,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,JSW STEEL,,BZBYJJ7,SEDOL,,Basic Materials,Steel,148322.49,,,2522511.76,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,JUDO CAPITAL HOLDINGS LTD,,BMW7F41,SEDOL,,Financial Services,Banks - Regional,3724884.97,,,6779290.64,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,JULIUS BAER GROUP,,B4R2R50,SEDOL,,Financial Services,Asset Management,491705.09,,,51404675.84,0.0007
2024-12-31,cbus,Balanced Growth,Listed equity,1,JUMBO,,7243530,SEDOL,,Consumer Cyclical,Specialty Retail,2334.52,,,99795.7,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,JUMBO INTERACTIVE LIMITED,,6524474,SEDOL,,Consumer Cyclical,Gambling,255339.17,,,3554321.2,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KANSAI ELECTRIC POWER CO,,6483489,SEDOL,,Utilities,Utilities - Renewable,519498.83,,,9361648.1,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,KAROON ENERGY LTD,,B00SV00,SEDOL,,Energy,Oil & Gas E&P,1132222.92,,,1573789.86,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KASIKORNBANK FGN,,6888794,SEDOL,,,,12518.99,,,92217.44,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KATHMANDU HOLDINGS LTD,,B59HM77,SEDOL,,Consumer Cyclical,Apparel Manufacturing,16016074.18,,,6246268.93,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,KAWASAKI HEAVY IND,,6484620,SEDOL,,Industrials,Specialty Industrial Machinery,421157.81,,,31509260.31,0.0004
2024-12-31,cbus,Balanced Growth,Listed equity,1,KB FINANCIAL GROUP,,B3DF0Y6,SEDOL,,,,162620.39,,,14790451.99,0.0002
2024-12-31,cbus,Balanced Growth,Listed equity,1,KB FINANCIAL GROUP INC ADR USD,,B3DG2Y3,SEDOL,,Financial Services,Banks - Regional,75947.77,,,6979614.03,0.0001
2024-12-31,cbus,Balanced Growth,Listed equity,1,KDDI,,6248990,SEDOL,,Communication Services,Telecom Services,478420.0,,,24789863.51,0.0003
2024-12-31,cbus,Balanced Growth,Listed equity,1,KE HOLDINGS ADR,,BMBX7M2,SEDOL,,Real Estate,Real Estate Services,403616.24,,,12007770.66,0.0002
2024-12-31,cbus,Balanced Growth,Listed equity,1,KEIYO GAS CO LTD COMMON STOCK JPY,,6487469,SEDOL,,Utilities,Utilities - Regulated Gas,38186.86,,,347311.56,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KELLER GROUP PLC COMMON STOCK GBP 10,,486622,SEDOL,,,,75301.35,,,2208603.54,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KELSIAN GROUP LIMITED,,BPBKR80,SEDOL,,Industrials,Railroads,6312129.15,,,23102392.68,0.0003
2024-12-31,cbus,Balanced Growth,Listed equity,1,KENVUE INC COMMON STOCK USD 0.01,,BQ84ZQ6,SEDOL,,Consumer Defensive,Household & Personal Products,1664085.92,,,57382273.26,0.0008
2024-12-31,cbus,Balanced Growth,Listed equity,1,KEPCO KOREA ELECT. POWER,,6495730,SEDOL,,,,30685.44,,,674992.07,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KERING,,5505072,SEDOL,,Consumer Cyclical,Luxury Goods,273788.8,,,109094434.4,0.0014
2024-12-31,cbus,Balanced Growth,Listed equity,1,KEURIG DR PEPPER,,BD3W133,SEDOL,,Consumer Defensive,Beverages - Non-Alcoholic,23640.42,,,1226407.89,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KEYSIGHT TECHNOLOGIES,,BQZJ0Q9,SEDOL,,Technology,Scientific & Technical Instruments,7375.97,,,1913594.55,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KGHM POLSKA MIEDZ,,5263251,SEDOL,,Basic Materials,Copper,11523.84,,,518186.36,0.0
2024-12-31,cbus,Balanced Growth,Listed equity,1,KGI FINANCIAL HOLDING CO,,6431756,SEDOL,,Financial Services,Insurance - Life,1604983.05,,,1359985.66,0.0
