Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,% Ownership,Units Held,Address,Value (AUD),Weighting (%)
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WEB TRAVEL GROUP LTD.,-,WEB,AU,,943765.0,-,4331881.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,FULL TRUCK ALLIANCE CO. LTD.,-,YMM,US,,246374.0,-,4305520.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TORONTO-DOMINION BANK,-,TD,CN,,50025.0,-,4299341.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"IDEXX LABORATORIES, INC.",-,IDXX,US,,6432.0,-,4294884.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NINTENDO CO. LTD.,-,7974,JP,,44887.0,-,4273468.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SUPER RETAIL GROUP LTD.,-,SUL,AU,,281482.0,-,4272889.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PREMIER INVESTMENTS LTD.,-,PMV,AU,,132749.0,-,4265207.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TESCO PLC,-,TSCO,LN,,569441.0,-,4242259.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EDWARDS LIFESCIENCES CORP.,-,EW,US,,35381.0,-,4230409.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BAE SYSTEMS PLC,-,BA,LN,,182091.0,-,4230259.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BOEING CO.,-,BA,US,,14790.0,-,4228058.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WISE PLC,-,WISE,LN,,195470.0,-,4214865.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ENBRIDGE, INC.",-,ENB,CN,,61514.0,-,4214641.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,FLIGHT CENTRE TRAVEL GROUP LTD.,-,FLT,AU,,251121.0,-,4188694.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SHINHAN FINANCIAL GROUP CO. LTD.,-,055550,KS,,79476.0,-,4154817.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NUCOR CORP.,-,NUE,US,,21941.0,-,4135792.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DE GREY MINING LTD.,-,DEG,AU,,2323867.0,-,4101628.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,IMPERIAL OIL LTD.,-,IMO,CN,,41186.0,-,4097585.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HF SINCLAIR CORP.,-,DINO,US,,72084.0,-,4080681.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MASCO CORP.,-,MAS,US,,34769.0,-,4075181.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BANGKOK DUSIT MEDICAL SERVICES PCL,-,BDMSF,TB,,3479321.0,-,4038071.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,LOCALIZA RENT A CAR SA,-,RENT3,BZ,,475090.0,-,3999430.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ZURICH INSURANCE GROUP AG,-,ZURN,SW,,4161.0,-,3994682.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BOSIDENG INTERNATIONAL HOLDINGS LTD.,-,3998,HK,,4946977.0,-,3990885.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CONSTELLATION BRANDS, INC.",-,STZ,US,,11141.0,-,3976565.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,VIVA ENERGY GROUP LTD.,-,VEA,AU,,1505618.0,-,3959775.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GEBERIT AG,-,GEBN,SW,,4285.0,-,3928870.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,INTEL CORP.,-,INTC,US,,121180.0,-,3924192.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KINROSS GOLD CORP.,-,K,CN,,259556.0,-,3891319.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CSX CORP.,-,CSX,US,,74550.0,-,3885511.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EMPIRE CO. LTD.,-,EMPA,CN,,78403.0,-,3864410.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ATLAS COPCO AB,-,ATCOA,SS,,154914.0,-,3823531.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HIKMA PHARMACEUTICALS PLC,-,HIK,LN,,94245.0,-,3799332.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BP PLC,-,BP,LN,,476027.0,-,3784177.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"MOTOROLA SOLUTIONS, INC.",-,MSI,US,,5060.0,-,3777460.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CUMMINS, INC.",-,CMI,US,,6694.0,-,3768754.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"MONDELEZ INTERNATIONAL, INC.",-,MDLZ,US,,38992.0,-,3761594.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"TYSON FOODS, INC.",-,TSN,US,,40365.0,-,3744732.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,RELX PLC,-,REL,LN,,50580.0,-,3712893.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HARGREAVES LANSDOWN PLC,-,HL,LN,,165991.0,-,3686650.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SOCIETE GENERALE SA,-,GLE,FP,,80785.0,-,3669560.0,0.0002
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"PNC FINANCIAL SERVICES GROUP, INC.",-,PNC,US,,11769.0,-,3665734.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,FINECOBANK BANCA FINECO SPA,-,FBK,IM,,129855.0,-,3646394.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ELECTRONIC ARTS, INC.",-,EA,US,,15406.0,-,3640432.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"WASTE MANAGEMENT, INC.",-,WM,US,,11109.0,-,3620518.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"GARTNER, INC.",-,IT,US,,4624.0,-,3618654.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SAMSONITE INTERNATIONAL SA,-,1910,HK,,799067.0,-,3588676.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"KENVUE, INC.",-,KVUE,US,,103818.0,-,3579922.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CENTENE CORP.,-,CNC,US,,36489.0,-,3570247.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PRYSMIAN SPA,-,PRY,IM,,34513.0,-,3559180.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,FIVE-STAR BUSINESS FINANCE LTD.,-,FIVESTAR,IN,,243703.0,-,3557549.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CARDINAL HEALTH, INC.",-,CAH,US,,18581.0,-,3549092.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PANDORA AS,-,PNDORA,DC,,11935.0,-,3525431.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ASICS CORP.,-,7936,JP,,109881.0,-,3511932.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"LIFE360, INC.",-,360,AU,,155781.0,-,3511305.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CAPGEMINI SE,-,CAP,FP,,13265.0,-,3508689.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CROWDSTRIKE HOLDINGS, INC.",-,CRWD,US,,6348.0,-,3508047.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CAPITEC BANK HOLDINGS LTD.,-,CPI,SJ,,13076.0,-,3507834.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BROOKFIELD CORP.,-,BN,CN,,37685.0,-,3496542.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BANK OF CHINA LTD.,-,3988,HK,,4196214.0,-,3463743.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MARUTI SUZUKI INDIA LTD.,-,MSIL,IN,,16909.0,-,3463709.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ACCTON TECHNOLOGY CORP.,-,2345,TT,,90884.0,-,3461011.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"REGENERON PHARMACEUTICALS, INC.",-,REGN,US,,3004.0,-,3456745.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHEVRON CORP.,-,CVX,US,,14676.0,-,3433200.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,U.S. BANCORP,-,USB,US,,44281.0,-,3420731.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"VERTEX PHARMACEUTICALS, INC.",-,VRTX,US,,5258.0,-,3419712.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ILLINOIS TOOL WORKS, INC.",-,ITW,US,,8341.0,-,3416157.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WILLIS TOWERS WATSON PLC,-,WTW,US,,6696.0,-,3387597.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,M&T BANK CORP.,-,MTB,US,,11060.0,-,3358588.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,VERTIV HOLDINGS CO.,-,VRT,US,,18249.0,-,3348658.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WARTSILA OYJ ABP,-,WRT1V,FH,,116737.0,-,3340507.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,3M CO.,-,MMM,US,,16021.0,-,3340303.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"JOBY AVIATION, INC.",-,JOBY,US,,254031.0,-,3335656.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PI INDUSTRIES LTD.,-,PI,IN,,47705.0,-,3316966.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"TRANSDIGM GROUP, INC.",-,TDG,US,,1617.0,-,3308792.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"DAI-ICHI LIFE HOLDINGS, INC.",-,8750,JP,,75784.0,-,3298336.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"LIVE NATION ENTERTAINMENT, INC.",-,LYV,US,,15763.0,-,3296936.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,UBS GROUP AG,-,UBSG,SW,,66642.0,-,3293448.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CANADIAN NATURAL RESOURCES LTD.,-,CNQ,CN,,65965.0,-,3287637.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CHAMPION IRON LTD.,-,CIA,AU,,571306.0,-,3285010.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,WESTGOLD RESOURCES LTD.,-,WGX,AU,,1158027.0,-,3277217.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SANDVIK AB,-,SAND,SS,,112621.0,-,3264465.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,YIHAI INTERNATIONAL HOLDING LTD.,-,1579,HK,,1041123.0,-,3264381.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,COLGATE-PALMOLIVE CO.,-,CL,US,,22171.0,-,3255300.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"PPG INDUSTRIES, INC.",-,PPG,US,,16652.0,-,3212588.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"SYMBOTIC, INC.",-,SYM,US,,83401.0,-,3193788.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TYRO PAYMENTS LTD.,-,TYR,AU,,3892639.0,-,3172501.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DAIICHI SANKYO CO. LTD.,-,4568,JP,,70745.0,-,3164086.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BANK OF NOVA SCOTIA,-,BNS,CN,,36407.0,-,3155935.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GENMAB AS,-,GMAB,DC,,9334.0,-,3124260.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,COCA-COLA HBC AG,-,CCH,LN,,56267.0,-,3109441.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"EPAM SYSTEMS, INC.",-,EPAM,US,,8222.0,-,3104921.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MUENCHENER RUECKVERSICHERUNGS-GESELLSCHAFT AG IN MUENCHEN,-,MUV2,GR,,3806.0,-,3101108.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"MARVELL TECHNOLOGY, INC.",-,MRVL,US,,17337.0,-,3092823.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"FIDELITY NATIONAL FINANCIAL, INC.",-,FNF,US,,34064.0,-,3088654.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AIR LIQUIDE SA,-,AI,FP,,11748.0,-,3083204.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"TEXTRON, INC.",-,TXT,US,,24906.0,-,3076823.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GENESIS MINERALS LTD.,-,GMD,AU,,1242869.0,-,3069886.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BANK OF MONTREAL,-,BMO,CN,,19472.0,-,3051638.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BAJAJ AUTO LTD.,-,BJAUT,IN,,18380.0,-,3050868.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BANK MANDIRI PERSERO TBK. PT,-,BMRI,IJ,,5329204.0,-,3048248.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"LPL FINANCIAL HOLDINGS, INC.",-,LPLA,US,,5781.0,-,3048148.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"DOMINO'S PIZZA, INC.",-,DPZ,US,,4493.0,-,3046387.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ROCKWELL AUTOMATION, INC.",-,ROK,US,,6572.0,-,3033262.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"KKR & CO., INC.",-,KKR,US,,12670.0,-,3026649.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ARTHUR J GALLAGHER & CO.,-,AJG,US,,6590.0,-,3021106.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"EBAY, INC.",-,EBAY,US,,30160.0,-,3017725.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KEYENCE CORP.,-,6861,JP,,4536.0,-,3012976.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"AIR PRODUCTS & CHEMICALS, INC.",-,APD,US,,6412.0,-,3003400.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"WILLIAMS COS., INC.",-,WMB,US,,34280.0,-,2996403.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PICC PROPERTY & CASUALTY CO. LTD.,-,2328,HK,,1169246.0,-,2980535.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,RAMELIUS RESOURCES LTD.,-,RMS,AU,,1435204.0,-,2970873.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"GE VERNOVA, INC.",-,GEV,US,,5590.0,-,2969877.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ROCKWOOL AS,-,ROCKB,DC,,5166.0,-,2956425.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KAROON ENERGY LTD.,-,KAR,AU,,2118833.0,-,2945178.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AIR CANADA,-,AC,CN,,117441.0,-,2935834.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NORSK HYDRO ASA,-,NHY,NO,,329528.0,-,2930738.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ULTA BEAUTY, INC.",-,ULTA,US,,4156.0,-,2919717.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AXA SA,-,CS,FP,,50791.0,-,2915327.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"APOLLO GLOBAL MANAGEMENT, INC.",-,APO,US,,10794.0,-,2879275.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CRH PLC,-,CRH,US,,19247.0,-,2876064.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GENERAL MOTORS CO.,-,GM,US,,33401.0,-,2873699.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ESSITY AB,-,ESSITYB,SS,,66381.0,-,2869227.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"PINTEREST, INC.",-,PINS,US,,61200.0,-,2866521.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CAPRICORN METALS LTD.,-,CMM,AU,,455649.0,-,2861477.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GOLD ROAD RESOURCES LTD.,-,GOR,AU,,1392915.0,-,2855477.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"QUANTA SERVICES, INC.",-,PWR,US,,5573.0,-,2844921.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"WYNDHAM HOTELS & RESORTS, INC.",-,WH,US,,17328.0,-,2820800.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HALEON PLC,-,HLN,LN,,366598.0,-,2798588.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,LA FRANCAISE DES JEUX SACA,-,FDJ,FP,,44910.0,-,2795605.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ABB LTD.,-,ABBN,SW,,31966.0,-,2795463.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"KNIGHT-SWIFT TRANSPORTATION HOLDINGS, INC.",-,KNX,US,,32543.0,-,2787919.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DOVER CORP.,-,DOV,US,,9201.0,-,2787874.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SINGAPORE TECHNOLOGIES ENGINEERING LTD.,-,STE,SP,,500909.0,-,2763574.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GRAINCORP LTD.,-,GNC,AU,,376275.0,-,2761863.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,L'OREAL SA,-,OR,FP,,4826.0,-,2759013.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"MISUMI GROUP, INC.",-,9962,JP,,109267.0,-,2756786.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AMPHENOL CORP.,-,APH,US,,24565.0,-,2755458.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NATIONAL GRID PLC,-,NG,LN,,142883.0,-,2745679.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",-,CRL,US,,9206.0,-,2744663.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"MIZUHO FINANCIAL GROUP, INC.",-,8411,JP,,68650.0,-,2732437.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"FIRST SOLAR, INC.",-,FSLR,US,,9586.0,-,2728585.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SINGAPORE EXCHANGE LTD.,-,SGX,SP,,180594.0,-,2723955.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CANADIAN IMPERIAL BANK OF COMMERCE,-,CM,CN,,26654.0,-,2721847.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CONSTELLATION ENERGY CORP.,-,CEG,US,,7523.0,-,2718395.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"CADENCE DESIGN SYSTEMS, INC.",-,CDNS,US,,5562.0,-,2699123.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SKYCITY ENTERTAINMENT GROUP LTD.,-,SKC,AU,,2056608.0,-,2694156.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EVERSOURCE ENERGY,-,ES,US,,28998.0,-,2689794.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MITSUBISHI CORP.,-,8058,JP,,100210.0,-,2681736.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CVS HEALTH CORP.,-,CVS,US,,36985.0,-,2681515.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"SK HYNIX, INC.",-,000660,KS,,14049.0,-,2680379.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,TRUIST FINANCIAL CORP.,-,TFC,US,,38225.0,-,2678184.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ALIMENTATION COUCHE-TARD, INC.",-,ATD,CN,,29783.0,-,2666415.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,BANK OF NEW YORK MELLON CORP.,-,BK,US,,21455.0,-,2662299.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SHELL PLC,-,SHEL,LN,,53077.0,-,2658298.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EQT CORP.,-,EQT,US,,35652.0,-,2655133.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ONEOK, INC.",-,OKE,US,,16320.0,-,2646537.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,STANMORE RESOURCES LTD.,-,SMR,AU,,876925.0,-,2639541.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,HEALIUS LTD.,-,HLS,AU,,1911527.0,-,2618792.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,DAIKIN INDUSTRIES LTD.,-,6367,JP,,13648.0,-,2617265.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"KB FINANCIAL GROUP, INC.",-,105560,KS,,28757.0,-,2615513.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"KINDER MORGAN, INC.",-,KMI,US,,59049.0,-,2613145.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SKANDINAVISKA ENSKILDA BANKEN AB,-,SEBA,SS,,118015.0,-,2612633.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,IPSEN SA,-,IPN,FP,,14091.0,-,2608906.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,CARRIER GLOBAL CORP.,-,CARR,US,,23611.0,-,2603150.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,VAULT MINERALS LTD.,-,VAU,AU,,7881036.0,-,2600743.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"AFLAC, INC.",-,AFL,US,,15525.0,-,2593674.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,PALADIN ENERGY LTD.,-,PDN,AU,,343014.0,-,2593183.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MANULIFE FINANCIAL CORP.,-,MFC,CN,,52130.0,-,2585238.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"QIFU TECHNOLOGY, INC.",-,QFIN,US,,41567.0,-,2576655.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"NETAPP, INC.",-,NTAP,US,,13711.0,-,2570571.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"PACCAR, INC.",-,PCAR,US,,15288.0,-,2568353.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ITOCHU CORP.,-,8001,JP,,31849.0,-,2563490.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MOODY'S CORP.,-,MCO,US,,3341.0,-,2554584.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,G8 EDUCATION LTD.,-,GEM,AU,,1954917.0,-,2551166.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"COINBASE GLOBAL, INC.",-,COIN,US,,6358.0,-,2549805.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,NORFOLK SOUTHERN CORP.,-,NSC,US,,6716.0,-,2545546.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,RIDLEY CORP. LTD.,-,RIC,AU,,942773.0,-,2545486.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"ROPER TECHNOLOGIES, INC.",-,ROP,US,,3030.0,-,2544399.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MERCK KGAA,-,MRK,GR,,10862.0,-,2541414.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,ALIBABA GROUP HOLDING LTD.,-,9988,HK,,147353.0,-,2524546.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,EBOS GROUP LTD.,-,EBO,AU,,74024.0,-,2516066.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,GRUMA SAB DE CV,-,GRUMAB,MM,,99367.0,-,2515478.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,"KE HOLDINGS, INC.",-,BEKE,US,,84526.0,-,2514665.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,SEMPRA,-,SRE,US,,17727.0,-,2511528.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,MAKITA CORP.,-,6586,JP,,50042.0,-,2490630.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,KONINKLIJKE KPN NV,-,KPN,NA,,423483.0,-,2489521.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,AEGON LTD.,-,AGN,NA,,259743.0,-,2484814.0,0.0001
2024-12-31,aware,Balanced Growth,LISTED EQUITY,1,JOHNSON CONTROLS INTERNATIONAL PLC,-,JCI,US,,19448.0,-,2479307.0,0.0001
