Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting
31/12/2024,Care Super,Balanced,Listed Equity,1,Al Rajhi Co for Co-operative Insurance,,ARCCI,AB,3760,,,277329,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Albertsons Cos Inc,,ACI,US,5317,,,168663,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Alcoa Corp,,AAI,AU,847287,,,50261048,0.0012
31/12/2024,Care Super,Balanced,Listed Equity,1,Alcoa Corp,,AA,US,114291,,,6973945,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Alcon Inc,,ALC,SW,175103,,,23998089,0.0006
31/12/2024,Care Super,Balanced,Listed Equity,1,Alfresa Holdings Corp,,2784,JP,400,,,8894,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Algonquin Power & Utilities Corp,,AQN,CN,8836,,,63310,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Alibaba Group Holding Ltd,,BABA,US,33025,,,4522634,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Alibaba Group Holding Ltd,,9988,HK,1684531,,,28860507,0.0007
31/12/2024,Care Super,Balanced,Listed Equity,1,Align Technology Inc,,ALGN,US,26868,,,9048295,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Allegion plc,,ALLE,US,87110,,,18385780,0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,Allegro.eu SA,,ALE,PW,90336,,,956535,0
31/12/2024,Care Super,Balanced,Listed Equity,1,ALLETE Inc,,ALE,US,686,,,71789,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Alliance Aviation Services Ltd,,AQZ,AU,1422167,,,4223835,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Alliant Energy Corp,,LNT,US,2922,,,279096,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Allianz SE,,ALV,GR,39841,,,19716529,0.0005
31/12/2024,Care Super,Balanced,Listed Equity,1,Ally Financial Inc,,ALLY,US,210681,,,12253285,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Alnylam Pharmaceuticals Inc,,ALNY,US,10864,,,4129042,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Alpha Dhabi Holding PJSC,,ALPHADHA,UH,944938,,,4944557,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Alpha HPA Ltd,,A4N,AU,213646,,,190145,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Alphabet Inc,,GOOGL,US,589910,,,180360106,0.0043
31/12/2024,Care Super,Balanced,Listed Equity,1,Alphabet Inc,,GOOG,US,516231,,,158783793,0.0037
31/12/2024,Care Super,Balanced,Listed Equity,1,Alps Alpine Co Ltd,,6770,JP,19168,,,317648,0
31/12/2024,Care Super,Balanced,Listed Equity,1,ALS Ltd,,ALQ,AU,2953403,,,44537317,0.0011
31/12/2024,Care Super,Balanced,Listed Equity,1,Amadeus IT Group SA,,AMS,SM,53032,,,6048909,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Amazon.com Inc,,AMZN,US,860213,,,304808515,0.0072
31/12/2024,Care Super,Balanced,Listed Equity,1,Ambev SA,,ABEV,US,4437468,,,13259008,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Ambev SA,,ABEV3,BZ,157658,,,483894,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Amcor PLC,,AMC,AU,3228288,,,48327480,0.0011
31/12/2024,Care Super,Balanced,Listed Equity,1,Amdocs Ltd,,DOX,US,52975,,,7284716,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,Ameren Corp,,AEE,US,3096,,,445760,0
31/12/2024,Care Super,Balanced,Listed Equity,1,America Movil SAB de CV,,AMXB,MM,2768013,,,3214412,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,American Electric Power Co Inc,,AEP,US,77987,,,11617123,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,American Express Co,,AXP,US,126091,,,60442030,0.0014
31/12/2024,Care Super,Balanced,Listed Equity,1,American International Group Inc,,AIG,US,58504,,,6878965,0.0002
31/12/2024,Care Super,Balanced,Listed Equity,1,American States Water Co,,AWR,US,416,,,52198,0
31/12/2024,Care Super,Balanced,Listed Equity,1,American Water Works Co Inc,,AWK,US,2273,,,457067,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Ameriprise Financial Inc,,AMP,US,13272,,,11413386,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Amgen Inc,,AMGN,US,29401,,,12376647,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,Amotiv Ltd,,AOV,AU,1511113,,,16017800,0.0004
31/12/2024,Care Super,Balanced,Listed Equity,1,AMP Ltd,,AMP,AU,16807286,,,26639548,0.0006
31/12/2024,Care Super,Balanced,Listed Equity,1,Amphenol Corp,,APH,US,22949,,,2574177,0.0001
31/12/2024,Care Super,Balanced,Listed Equity,1,Amplitude Energy Ltd,,AEL,AU,4840618,,,992327,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Ampol Ltd,,ALD,AU,2593728,,,73117184,0.0017
31/12/2024,Care Super,Balanced,Listed Equity,1,Amundi SA,,AMUN,FP,100872,,,10830753,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,ANA Holdings Inc,,9202,JP,24788,,,729968,0
31/12/2024,Care Super,Balanced,Listed Equity,1,Analog Devices Inc,,ADI,US,40933,,,14046033,0.0003
31/12/2024,Care Super,Balanced,Listed Equity,1,ANDRITZ AG,,ANDR,AV,2454,,,201037,0
