Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,% Ownership,Units Held,Address,Value (AUD),Weighting (%)
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"COUPANG, INC.",-,CPNG,US,,10069.0,-,357465.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,HSBC HOLDINGS PLC,-,HSBA,LN,,22500.0,-,357415.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ALLIANZ SE,-,ALV,GR,,718.0,-,355524.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,LONGFOR GROUP HOLDINGS LTD.,-,960,HK,,170839.0,-,355209.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"DUPONT DE NEMOURS, INC.",-,DD,US,,2875.0,-,354014.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"APOLLO GLOBAL MANAGEMENT, INC.",-,APO,US,,1326.0,-,353673.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,INTEL CORP.,-,INTC,US,,10904.0,-,353077.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BECTON DICKINSON & CO.,-,BDX,US,,959.0,-,351491.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BAPCOR LTD.,-,BAP,AU,,73664.0,-,347691.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"SAMSARA, INC.",-,IOT,US,,4926.0,-,347623.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"DOORDASH, INC.",-,DASH,US,,1280.0,-,346727.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,CIGNA GROUP,-,CI,US,,777.0,-,346659.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BLUESCOPE STEEL LTD.,-,BSL,AU,,18537.0,-,346457.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BANK RAKYAT INDONESIA PERSERO TBK. PT,-,BBRI,IJ,,843694.0,-,345429.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,MERCEDES-BENZ GROUP AG,-,MBG,GR,,3828.0,-,344410.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"TRADEWEB MARKETS, INC.",-,TW,US,,1628.0,-,344153.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,NORTHROP GRUMMAN CORP.,-,NOC,US,,452.0,-,342903.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"CBRE GROUP, INC.",-,CBRE,US,,1614.0,-,342295.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"CADENCE DESIGN SYSTEMS, INC.",-,CDNS,US,,704.0,-,341468.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,UNION PACIFIC CORP.,-,UNP,US,,924.0,-,340619.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"NOMURA HOLDINGS, INC.",-,8604,JP,,35445.0,-,339243.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"REGENERON PHARMACEUTICALS, INC.",-,REGN,US,,293.0,-,338572.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO. LTD.,-,300760,C2,,5992.0,-,338067.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BE SEMICONDUCTOR INDUSTRIES NV,-,BESI,NA,,1526.0,-,337635.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,KOTAK MAHINDRA BANK LTD.,-,KMB,IN,,9977.0,-,336161.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,PRADA SPA,-,1913,HK,,26817.0,-,335385.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,DECKERS OUTDOOR CORP.,-,DECK,US,,1022.0,-,335129.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,CAPGEMINI SE,-,CAP,FP,,1266.0,-,335039.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BENDIGO AND ADELAIDE BANK LTD.,-,BEN,AU,,25539.0,-,334560.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"ZOOM VIDEO COMMUNICATIONS, INC.",-,ZM,US,,2530.0,-,333506.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ALLSTATE CORP.,-,ALL,US,,1070.0,-,333458.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"CHENIERE ENERGY, INC.",-,LNG,US,,959.0,-,332935.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,FLIGHT CENTRE TRAVEL GROUP LTD.,-,FLT,AU,,19949.0,-,332732.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,EVEREST GROUP LTD.,-,EG,US,,568.0,-,332188.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,NOKIA OYJ,-,NOKIA,FH,,46324.0,-,331160.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,KEYENCE CORP.,-,6861,JP,,497.0,-,330287.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,REGIONAL SAB DE CV,-,RA,MM,,36253.0,-,329639.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,MCKESSON CORP.,-,MCK,US,,355.0,-,326617.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"HOULIHAN LOKEY, INC.",-,HLI,US,,1158.0,-,324807.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,H WORLD GROUP LTD.,-,1179,HK,,59826.0,-,323415.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,IVANHOE MINES LTD.,-,IVN,CN,,16862.0,-,323054.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,GARMIN LTD.,-,GRMN,US,,968.0,-,322474.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,DINO POLSKA SA,-,DNP,PW,,2111.0,-,321682.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"SKYWORKS SOLUTIONS, INC.",-,SWKS,US,,2245.0,-,321479.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"CONSOLIDATED EDISON, INC.",-,ED,US,,2217.0,-,319474.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,MCDONALD'S CORP.,-,MCD,US,,681.0,-,318996.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"PEPSICO, INC.",-,PEP,US,,1296.0,-,318215.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"ENPHASE ENERGY, INC.",-,ENPH,US,,2864.0,-,317671.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,EAGERS AUTOMOTIVE LTD.,-,APE,AU,,26350.0,-,311979.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"GODADDY, INC.",-,GDDY,US,,978.0,-,311811.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,FIRST QUANTUM MINERALS LTD.,-,FM,CN,,14943.0,-,310951.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,HERMES INTERNATIONAL,-,RMS,FP,,80.0,-,310318.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"DELTA AIR LINES, INC.",-,DAL,US,,3167.0,-,309515.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,AECOM,-,ACM,US,,1794.0,-,309469.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BAE SYSTEMS PLC,-,BA,LN,,13315.0,-,309338.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"EMCOR GROUP, INC.",-,EME,US,,419.0,-,307120.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,GIVAUDAN SA,-,GIVN,SW,,43.0,-,306962.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"CONSTELLATION BRANDS, INC.",-,STZ,US,,859.0,-,306628.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"TRANSDIGM GROUP, INC.",-,TDG,US,,150.0,-,305816.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,UNITED THERAPEUTICS CORP.,-,UTHR,US,,533.0,-,304058.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ACCTON TECHNOLOGY CORP.,-,2345,TT,,7982.0,-,303962.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,AMPHENOL CORP.,-,APH,US,,2699.0,-,302702.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,NETWEALTH GROUP LTD.,-,NWL,AU,,10515.0,-,302291.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,U.S. BANCORP,-,USB,US,,3897.0,-,301058.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"DEXCOM, INC.",-,DXCM,US,,2397.0,-,301053.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"LIVE NATION ENTERTAINMENT, INC.",-,LYV,US,,1429.0,-,298771.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"CARDINAL HEALTH, INC.",-,CAH,US,,1560.0,-,297927.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"EBAY, INC.",-,EBAY,US,,2970.0,-,297153.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"LEIDOS HOLDINGS, INC.",-,LDOS,US,,1272.0,-,295967.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,CIENA CORP.,-,CIEN,US,,2157.0,-,295496.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"WYNDHAM HOTELS & RESORTS, INC.",-,WH,US,,1812.0,-,294988.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"DIAMONDBACK ENERGY, INC.",-,FANG,US,,1112.0,-,294150.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BARCLAYS PLC,-,BARC,LN,,54221.0,-,294096.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,NUFARM LTD.,-,NUF,AU,,83042.0,-,293968.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SOCIETE GENERALE SA,-,GLE,FP,,6470.0,-,293892.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,MARATHON PETROLEUM CORP.,-,MPC,US,,1300.0,-,292984.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,DAIKIN INDUSTRIES LTD.,-,6367,JP,,1525.0,-,292388.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SUPER RETAIL GROUP LTD.,-,SUL,AU,,19254.0,-,292279.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,TECHTRONIC INDUSTRIES CO. LTD.,-,669,HK,,13630.0,-,290489.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,TOTVS SA,-,TOTS3,BZ,,41406.0,-,289572.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"MISUMI GROUP, INC.",-,9962,JP,,11467.0,-,289300.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BARRICK GOLD CORP.,-,ABX,CN,,11551.0,-,289159.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"SS&C TECHNOLOGIES HOLDINGS, INC.",-,SSNC,US,,2359.0,-,288680.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"WASTE MANAGEMENT, INC.",-,WM,US,,885.0,-,288295.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"MIZUHO FINANCIAL GROUP, INC.",-,8411,JP,,7198.0,-,286486.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,CHUBB LTD.,-,CB,US,,640.0,-,285407.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,NORDEA BANK ABP,-,NDA,FH,,16252.0,-,285407.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,PETROLEO BRASILEIRO SA,-,PBR,US,,13728.0,-,285134.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"UNITED PARCEL SERVICE, INC.",-,UPS,US,,1400.0,-,285032.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BP PLC,-,BP,LN,,35755.0,-,284227.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,PINNACLE INVESTMENT MANAGEMENT GROUP LTD.,-,PNI,AU,,12429.0,-,284004.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ZIP CO. LTD.,-,ZIP,AU,,95710.0,-,283301.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,DAIICHI SANKYO CO. LTD.,-,4568,JP,,6322.0,-,282749.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,LLOYDS BANKING GROUP PLC,-,LLOY,LN,,254202.0,-,281674.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SITEMINDER LTD.,-,SDR,AU,,46633.0,-,281666.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,RELIANCE WORLDWIDE CORP. LTD.,-,RWC,AU,,55616.0,-,279192.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,UNITED BREWERIES LTD.,-,UBBL,IN,,7264.0,-,279125.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,AEGON LTD.,-,AGN,NA,,29081.0,-,278200.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BAKER HUGHES CO.,-,BKR,US,,4199.0,-,278174.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"ROCKWELL AUTOMATION, INC.",-,ROK,US,,602.0,-,277824.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,LOBLAW COS. LTD.,-,L,CN,,1302.0,-,276609.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"AXON ENTERPRISE, INC.",-,AXON,US,,288.0,-,276509.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ROYAL BANK OF CANADA,-,RY,CN,,1419.0,-,276215.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,HONDA MOTOR CO. LTD.,-,7267,JP,,17464.0,-,275483.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,WAL-MART DE MEXICO SAB DE CV,-,WALMEX,MM,,64564.0,-,275280.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SANDVIK AB,-,SAND,SS,,9407.0,-,272677.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"KB FINANCIAL GROUP, INC.",-,105560,KS,,2985.0,-,271416.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"ELF BEAUTY, INC.",-,ELF,US,,1334.0,-,270546.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"ILLUMINA, INC.",-,ILMN,US,,1242.0,-,267990.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"VEEVA SYSTEMS, INC.",-,VEEV,US,,785.0,-,266471.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"INTERCONTINENTAL EXCHANGE, INC.",-,ICE,US,,1105.0,-,265995.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,STATE STREET CORP.,-,STT,US,,1675.0,-,265549.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,CARVANA CO.,-,CVNA,US,,808.0,-,265164.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,COMPUTER AGE MANAGEMENT SERVICES LTD.,-,CAMS,IN,,2769.0,-,265159.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"CUMMINS, INC.",-,CMI,US,,471.0,-,264890.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"CORNING, INC.",-,GLW,US,,3447.0,-,264641.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"ILLINOIS TOOL WORKS, INC.",-,ITW,US,,645.0,-,264121.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,AXA SA,-,CS,FP,,4582.0,-,263016.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,TOYOTA MOTOR CORP.,-,7203,JP,,8115.0,-,262351.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"PALO ALTO NETWORKS, INC.",-,PANW,US,,889.0,-,261190.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,KRAFT HEINZ CO.,-,KHC,US,,5254.0,-,260623.0,0.0002
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,MONCLER SPA,-,MONC,IM,,3031.0,-,258417.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA,AU,,33162.0,-,257331.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"PPG INDUSTRIES, INC.",-,PPG,US,,1332.0,-,257012.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"CENOVUS ENERGY, INC.",-,CVE,CN,,10500.0,-,256941.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,NOVARTIS AG,-,NVS,US,,1624.0,-,255174.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",-,FIS,US,,1949.0,-,254222.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ROLLS-ROYCE HOLDINGS PLC,-,RR,LN,,22082.0,-,253981.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,NU HOLDINGS LTD.,-,NU,US,,15075.0,-,252244.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,TAKEDA PHARMACEUTICAL CO. LTD.,-,4502,JP,,5866.0,-,252071.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ASML HOLDING NV,-,ASML,US,,225.0,-,251849.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,G8 EDUCATION LTD.,-,GEM,AU,,192543.0,-,251270.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,INCYTE CORP.,-,INCY,US,,2246.0,-,250452.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SUBARU CORP.,-,7270,JP,,8637.0,-,250404.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",-,8316,JP,,6470.0,-,250261.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BROOKFIELD CORP.,-,BN,CN,,2681.0,-,248769.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"KNIGHT-SWIFT TRANSPORTATION HOLDINGS, INC.",-,KNX,US,,2894.0,-,247924.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,GOLD FIELDS LTD.,-,GFI,US,,11628.0,-,247908.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,TONGWEI CO. LTD.,-,600438,C1,,50542.0,-,247268.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,CAPITAL ONE FINANCIAL CORP.,-,COF,US,,855.0,-,246417.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,SILERGY CORP.,-,6415,TT,,12394.0,-,246363.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,LVMH MOET HENNESSY LOUIS VUITTON SE,-,MC,FP,,231.0,-,245587.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,KIA CORP.,-,000270,KS,,2221.0,-,245335.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BIM BIRLESIK MAGAZALAR AS,-,BIMAS,TI,,10153.0,-,245079.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",-,CRL,US,,822.0,-,245070.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,TRUIST FINANCIAL CORP.,-,TFC,US,,3492.0,-,244664.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ENEL SPA,-,ENEL,IM,,21008.0,-,241934.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,AKBANK TAS,-,AKBNK,TI,,81357.0,-,240984.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,VODAFONE GROUP PLC,-,VOD,LN,,174248.0,-,240733.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,BIONTECH SE,-,BNTX,US,,1303.0,-,239851.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,QUALITAS CONTROLADORA SAB DE CV,-,Q,MM,,17577.0,-,239496.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"HASBRO, INC.",-,HAS,US,,2648.0,-,239109.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,HALLIBURTON CO.,-,HAL,US,,5439.0,-,238838.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,M&T BANK CORP.,-,MTB,US,,775.0,-,235302.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH,AU,,6697.0,-,234071.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,INTERGLOBE AVIATION LTD.,-,INDIGO,IN,,2723.0,-,233966.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,PERSEUS MINING LTD.,-,PRU,AU,,90563.0,-,232748.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"VOYA FINANCIAL, INC.",-,VOYA,US,,2089.0,-,232266.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,KINROSS GOLD CORP.,-,K,CN,,15437.0,-,231421.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,MANULIFE FINANCIAL CORP.,-,MFC,CN,,4650.0,-,230566.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"BIOGEN, INC.",-,BIIB,US,,929.0,-,229605.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,WILLIS TOWERS WATSON PLC,-,WTW,US,,454.0,-,229583.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"CBOE GLOBAL MARKETS, INC.",-,CBOE,US,,726.0,-,229091.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,MERCK KGAA,-,MRK,GR,,979.0,-,229014.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"CHIPOTLE MEXICAN GRILL, INC.",-,CMG,US,,2338.0,-,227685.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,TARGA RESOURCES CORP.,-,TRGP,US,,787.0,-,227102.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ZIJIN MINING GROUP CO. LTD.,-,2899,HK,,76733.0,-,225595.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,HYUNDAI MOTOR CO.,-,005380,KS,,969.0,-,225312.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,MACMAHON HOLDINGS LTD.,-,MAH,AU,,652043.0,-,224955.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,CANADIAN IMPERIAL BANK OF COMMERCE,-,CM,CN,,2197.0,-,224356.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,VENTIA SERVICES GROUP PTY. LTD.,-,VNT,AU,,62314.0,-,224328.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,PREMIER INVESTMENTS LTD.,-,PMV,AU,,6963.0,-,223707.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"SILGAN HOLDINGS, INC.",-,SLGN,US,,2639.0,-,221847.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"HONEYWELL INTERNATIONAL, INC.",-,HON,US,,607.0,-,221622.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"BORGWARNER, INC.",-,BWA,US,,4296.0,-,220604.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,GLENCORE PLC,-,GLEN,LN,,30759.0,-,219880.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"LI AUTO, INC.",-,LI,US,,5672.0,-,219753.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,KONINKLIJKE PHILIPS NV,-,PHIA,NA,,5355.0,-,218540.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,GOLD ROAD RESOURCES LTD.,-,GOR,AU,,106566.0,-,218459.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ADVANTEST CORP.,-,6857,JP,,2305.0,-,217914.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,RAMELIUS RESOURCES LTD.,-,RMS,AU,,105113.0,-,217584.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"FIRST SOLAR, INC.",-,FSLR,US,,760.0,-,216536.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"MCCORMICK & CO., INC.",-,MKC,US,,1744.0,-,214733.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,UBS GROUP AG,-,UBSG,SW,,4318.0,-,213405.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,THOMSON REUTERS CORP.,-,TRI,CN,,823.0,-,213363.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,"GE VERNOVA, INC.",-,GEV,US,,401.0,-,213018.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,GENTEX CORP.,-,GNTX,US,,4583.0,-,212668.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,ARCH CAPITAL GROUP LTD.,-,ACGL,US,,1410.0,-,210285.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,FEDEX CORP.,-,FDX,US,,462.0,-,209985.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,CHINA INTERNATIONAL CAPITAL CORP. LTD.,-,3908,HK,,78151.0,-,208314.0,0.0001
2024-12-31,rest,Balanced Growth,LISTED EQUITY,1,CHAMPION IRON LTD.,-,CIA,AU,,36038.0,-,207218.0,0.0001
